177032828, client_var_med_img.txt,,,,,,,,,,
177052843, client_var_med_img.txt,,,,,,,,,,
177072875, client_var_med_img.txt,,,,,,,,,,
177073552,[[8.476e+04 0.000e+00 4.000e+00]],0.898125,10.1875,0,100,0,0,,,,
177075633,[[8.476000e+04 0.000000e+00 4.169925e+00]],0.953333333,4.666666667,0,100,0,0,,,,
177077689,[[8.4760000e+04 0.0000000e+00 3.9068906e+00]],0.81,19,0,100,0,1,,,,
177079747,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.952352941,4.764705882,0,100,0,0,,,,
177081787,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.915294118,8.470588235,0,100,0,0,,,,
177083940,[[6.69729091e+04 0.00000000e+00 3.45943162e+00]],0.422727273,57.72727273,0,100,0,3,,,,
177086147,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.704285714,29.57142857,0,100,0,1,,,,
177088266,[[6.69730000e+04 0.00000000e+00 3.45943162e+00]],0.335454545,66.45454545,0,100,0,2,,,,
177090370,[[8.47600000e+04 0.00000000e+00 3.96981578e+00]],0.950588235,4.941176471,0,100,0,0,,,,
177092453,[[8.47600000e+04 0.00000000e+00 3.96981578e+00]],0.936470588,6.352941176,0,100,0,0,,,,
177092953, client_var_med_img.txt,,,,,,,,,,
177094637,[[8.4760000e+04 0.0000000e+00 3.9068906e+00]],0.802666667,19.73333333,0,100,0,1,,,,
177096712,[[8.476e+04 0.000e+00 4.000e+00]],0.91625,8.375,0,100,0,0,,,,
177098853,[[8.4760000e+04 0.0000000e+00 3.9068906e+00]],0.812,18.8,0,100,0,1,,,,
177100928,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.92,8,0,100,0,0,,,,
177103048,[[6.6973000e+04 0.0000000e+00 3.5849625e+00]],0.474166667,52.58333333,0,100,0,3,,,,
177105156,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.940588235,5.941176471,0,100,0,0,,,,
177107207,[[8.4760000e+04 0.0000000e+00 3.9068906e+00]],0.826666667,17.33333333,0,100,0,1,,,,
177109382,[[6.69723333e+04 0.00000000e+00 3.58496250e+00]],0.508333333,49.16666667,0,100,0,2,,,,
177111459,[[8.476e+04 0.000e+00 4.000e+00]],0.888125,11.1875,0,100,0,0,,,,
177113015, client_var_med_img.txt,,,,,,,,,,
177113534,[[8.47600000e+04 0.00000000e+00 3.77355726e+00]],0.824,17.6,0,100,0,1,,,,
177115628,[[8.476000e+04 0.000000e+00 4.169925e+00]],0.941111111,5.888888889,0,100,0,0,,,,
