627731680,[[0.00e+00 9.18e+02 1.00e-10]],0.987222222,1,0,,,,,
627733867,[[0.00e+00 9.18e+02 1.00e-10]],0.968823529,1,3,,,,,
627736008,[[0.00e+00 5.84e+02 1.00e-10]],0.93875,1,2,,,,,
627738218,[[0.00e+00 5.84e+02 1.00e-10]],0.987777778,1,0,,,,,
627740321,[[0.00e+00 9.18e+02 1.00e-10]],0.967058824,1,3,,,,,
627742583,[[0.00e+00 5.84e+02 1.00e-10]],0.935,1,1,,,,,
627744697,[[0.00e+00 9.18e+02 1.00e-10]],0.988333333,1,2,,,,,
627746985,[[0.00e+00 5.84e+02 1.00e-10]],0.985555556,1,0,,,,,
627749078,[[0.00e+00 9.18e+02 1.00e-10]],0.971111111,1,3,,,,,
627750171, client_var_big_img.txt,,,,,,,,
627751307,[[0.00e+00 5.84e+02 1.00e-10]],0.936666667,1,1,,,,,
627753674,[[3.276757e+06 0.000000e+00 1.000000e+00]],0,3,0,,,,,
627756085,[[3.2767570e+06 0.0000000e+00 2.5849625e+00]],0,3,2,,,,,
627760517,[[3.272815e+06 0.000000e+00 1.000000e-10]],0,3,3,,,,,
627763189,[[3.272815e+06 0.000000e+00 1.000000e-10]],0,3,1,,,,,
627767001,[[3.276757e+06 0.000000e+00 1.000000e+00]],0,3,1,,,,,
627769079,[[3.2767570e+06 0.0000000e+00 1.5849625e+00]],0,3,0,,,,,
627770359, client_var_med_img.txt,,,,,,,,
627771861,[[8.476e+04 0.000e+00 4.000e+00]],0.89,0,3,,,,,
627773996,[[6.69730000e+04 0.00000000e+00 3.32192809e+00]],0.223,0,1,,,,,
627776273,[[8.47600000e+04 0.00000000e+00 3.66449778e+00]],0.684285714,0,0,,,,,
627778389,[[8.476e+04 0.000e+00 4.000e+00]],0.87375,0,0,,,,,
627780546,[[8.476e+04 0.000e+00 3.875e+00]],0.878125,0,1,,,,,
627782757,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.656153846,0,0,,,,,
627785003,[[8.476e+04 0.000e+00 4.000e+00]],0.878125,0,2,,,,,
627787253,[[6.697300e+04 0.000000e+00 3.169925e+00]],0,0,0,,,,,
627789487,[[8.476e+04 0.000e+00 3.875e+00]],0.875625,0,1,,,,,
627790375, client_big_img.txt,,,,,,,,
627791738,[[1.51252630e+06 0.00000000e+00 4.68995594e-01]],0.536,3,0,,,,,
627793852,[[1.671167e+06 0.000000e+00 1.000000e-10]],0,3,2,,,,,
627796204,[[1.669582e+06 0.000000e+00 1.000000e-10]],0,3,3,,,,,
627798374,[[1.669582e+06 0.000000e+00 1.000000e-10]],0,3,1,,,,,
627800593,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.632727273,3,0,,,,,
627802773,[[1.671167e+06 0.000000e+00 1.000000e-10]],0,3,2,,,,,
627804980,[[1.669582e+06 0.000000e+00 1.000000e-10]],0,3,3,,,,,
627807220,[[1.669582e+06 0.000000e+00 1.000000e-10]],0,3,1,,,,,
627809487,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.605,3,1,,,,,
627810390, client_med_img_2.txt,,,,,,,,
627811606,[[9.70940333e+05 0.00000000e+00 6.50022422e-01]],0.714166667,2,1,,,,,
627813768,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.983846154,2,1,,,,,
627815908,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.979333333,2,1,,,,,
627818044,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.98,2,1,,,,,
627820221,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.980714286,2,1,,,,,
627822336,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.972307692,2,1,,,,,
627824608,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.985333333,2,1,,,,,
627826721,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.986,2,1,,,,,
