1043170656, client_big_img.txt,,,,,,
1043190781, client_med_img_2.txt,,,,,,
1043206220,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.976304242,17.35714286,1.442307692,732.5,0,0
1043208249,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.929465301,51.66666667,1.442307692,732.5,0,1
1043210364,[[8.30895000e+05 9.18000000e+02 8.63120569e-01]],0.980399805,14.35714286,1.442307692,732.5,0,2
1043210843, client_small_txt_1.txt,,,,,,
1043212434,[[0.00e+00 5.84e+02 1.00e-10]],0.999444444,0.055555556,0,100,1,0
1043214505,[[0.00e+00 9.18e+02 1.00e-10]],0.991,0.9,0,100,1,1
1043216650,[[0.00e+00 9.18e+02 1.00e-10]],0.992222222,0.777777778,0,100,1,3
1043218733,[[0.00e+00 5.84e+02 1.00e-10]],0.965294118,3.470588235,0,100,1,2
1043220799,[[0.00e+00 5.84e+02 1.00e-10]],0.996111111,0.388888889,0,100,1,1
1043222890,[[0.00e+00 9.18e+02 1.00e-10]],1,0,0,100,1,0
1043224981,[[0.00e+00 9.18e+02 1.00e-10]],0.966470588,3.352941176,0,100,1,3
1043227056,[[0.00e+00 5.84e+02 1.00e-10]],0.940625,5.9375,0,100,1,2
1043229142,[[0.00e+00 5.84e+02 1.00e-10]],0.997222222,0.277777778,0,100,1,1
1043230937, client_var_big_img.txt,,,,,,
1043231213,[[3.27675700e+06 9.18000000e+02 1.35677965e+00]],0.194,80.6,0,100,2,0
1043233499,[[3.276757e+06 0.000000e+00 3.000000e+00]],0,124.375,0,100,2,2
1043235624,[[3.272815e+06 0.000000e+00 1.000000e-10]],0,1392,0,100,2,3
1043238469,[[3.272815e+06 0.000000e+00 1.000000e+00]],0,796.5,0,100,2,1
1043241200,[[3.2767570e+06 0.0000000e+00 1.5849625e+00]],0,482.6666667,0,100,2,0
1043243530,[[3.276757e+06 0.000000e+00 3.169925e+00]],0,101,0,100,2,2
1043245625,[[3.274786e+06 0.000000e+00 1.000000e+00]],0,608.5,0,100,2,3
1043248065,[[3.272815e+06 0.000000e+00 1.000000e+00]],0,690,0,100,2,1
1043250756,[[1.99995820e+06 0.00000000e+00 2.32192809e+00]],0,272.8,0,100,2,0
1043251343, client_var_med_img.txt,,,,,,
1043252968,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.988596667,8.352941176,1.442307692,732.5,0,2
1043255100,[[6.69729000e+04 0.00000000e+00 3.32192809e+00]],0.882866894,85.8,1.442307692,732.5,0,1
1043257256,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.962359824,27.57142857,1.442307692,732.5,0,0
1043259444,[[8.476e+04 0.000e+00 4.000e+00]],0.987883959,8.875,1.442307692,732.5,0,2
1043261501,[[6.69725000e+04 0.00000000e+00 3.32192809e+00]],0.883276451,85.5,1.442307692,732.5,0,1
1043263562,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.958751828,30.21428571,1.442307692,732.5,0,0
1043265727,[[8.476e+04 0.000e+00 3.875e+00]],0.984300341,11.5,1.442307692,732.5,0,1
1043267858,[[8.4760000e+04 0.0000000e+00 3.9068906e+00]],0.964505119,26,1.442307692,732.5,0,2
1043269976,[[6.69723333e+04 0.00000000e+00 3.58496250e+00]],0.932650739,49.33333333,1.442307692,732.5,0,3
1043271437, client_big_img.txt,,,,,,
1043272049,[[7.08016600e+05 0.00000000e+00 1.92192809e+00]],0,229.8,0,100,2,0
1043274338,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.95862069,72,60.45,1740,2,0
1043276394,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.965258621,56.46153846,60.45,1740,2,0
1043278415,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.959979101,69.63636364,60.45,1740,2,2
1043280503,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.959885057,69.8,60.45,1740,2,2
1043282559,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.965258621,1.846153846,60.45,1740,2,2
1043284600,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.965258621,1.5,60.45,1740,2,2
1043286639,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.965258621,1,60.45,1740,2,0
1043288679,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.965258621,49.30769231,60.45,1740,2,2
1043290828,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.947988506,90.5,60.45,1740,2,0
1043291593, client_med_img_2.txt,,,,,,
1043293093,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.965258621,55.16666667,60.45,1740,2,0
1043295119,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.973180077,46.66666667,0.75,1740,2,2
1043297302,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.984571176,26.84615385,0.75,1740,2,2
1043299338,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.999386973,1.066666667,0.75,1740,2,0
1043301497,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.971883289,48.92307692,0.75,1740,2,2
1043303672,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.981078691,32.92307692,0.75,1740,2,0
1043305814,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.975773652,42.15384615,0.75,1740,2,2
1043307934,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.985262726,25.64285714,0.75,1740,2,0
1043310042,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.972270115,48.25,0.75,1740,2,2
1043311687, client_small_txt_1.txt,,,,,,
1043312130,[[8.24536000e+05 5.84000000e+02 3.91243564e-01]],0.97816092,38,0.75,1740,2,0
1043314274,[[0.00e+00 9.18e+02 1.00e-10]],0.978823529,2.117647059,0,100,1,1
1043316424,[[0.00e+00 9.18e+02 1.00e-10]],0.947602339,0.388888889,0,7.421875,1,3
1043318512,[[0.00e+00 5.84e+02 1.00e-10]],0.397647059,4.470588235,0,7.421875,1,2
1043320603,[[0.00e+00 5.84e+02 1.00e-10]],0.902690058,0.722222222,0,7.421875,1,1
1043322782,[[0.00e+00 9.18e+02 1.00e-10]],0.940116959,0.444444444,0,7.421875,1,0
1043324870,[[0.00e+00 9.18e+02 1.00e-10]],0.708070175,2.166666667,0,7.421875,1,2
1043327002,[[0.00e+00 5.84e+02 1.00e-10]],0.887719298,0.833333333,0,7.421875,1,1
1043329077,[[0.00e+00 9.18e+02 1.00e-10]],0.887719298,0.833333333,0,7.421875,1,3
1043331169,[[0.00e+00 5.84e+02 1.00e-10]],0.435789474,4.1875,0,7.421875,1,0
1043331750, client_var_big_img.txt,,,,,,
1043333870,[[3.276757e+06 0.000000e+00 3.000000e+00]],0,126.375,0,100,3,1
1043335983,[[3.2767570e+06 0.0000000e+00 1.5849625e+00]],0,456,0,100,3,2
1043338161,[[3.272815e+06 0.000000e+00 1.000000e-10]],0,1299,0,100,3,3
1043340931,[[3.272815e+06 0.000000e+00 1.000000e-10]],0,962,0,100,3,0
1043343173,[[3.27675700e+06 0.00000000e+00 2.80735492e+00]],0,164.1428571,0,100,3,1
1043345331,[[3.2767570e+06 0.0000000e+00 1.5849625e+00]],0,421.3333333,0,100,3,2
1043347516,[[3.272815e+06 0.000000e+00 1.000000e-10]],0,1218,0,100,3,3
1043350103,[[3.272815e+06 0.000000e+00 1.000000e-10]],0,958,0,100,3,0
1043351812, client_var_med_img.txt,,,,,,
1043352249,[[7.68759357e+05 0.00000000e+00 3.80735492e+00]],0.980377668,34.14285714,0.75,1740,2,2
1043354372,[[6.6973000e+04 0.0000000e+00 3.5849625e+00]],0.933902162,48.41666667,1.442307692,732.5,0,3
1043356451,[[6.69723846e+04 0.00000000e+00 3.70043972e+00]],0.944237333,40.84615385,1.442307692,732.5,0,3
1043358510,[[6.69729091e+04 0.00000000e+00 3.45943162e+00]],0.90691902,68.18181818,1.442307692,732.5,0,0
1043360575,[[8.476e+04 0.000e+00 4.000e+00]],0.987286689,9.3125,1.442307692,732.5,0,1
1043362725,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.955826426,32.35714286,1.442307692,732.5,0,3
1043364841,[[6.69728182e+04 0.00000000e+00 3.45943162e+00]],0.911635123,64.72727273,1.442307692,732.5,0,0
1043366928,[[8.476e+04 0.000e+00 4.000e+00]],0.989846416,7.4375,1.442307692,732.5,0,1
1043369084,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.962847392,27.21428571,1.442307692,732.5,0,2
1043371173,[[6.69726667e+04 0.00000000e+00 3.58496250e+00]],0.92480091,55.08333333,1.442307692,732.5,0,3
1043372031, client_big_img.txt,,,,,,
1043373908,[[1.669582e+06 0.000000e+00 1.000000e-10]],0,558.6666667,0,100,3,0
1043376522,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.3775,62.25,0,100,3,1
1043378644,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.971247113,16,46.6875,1623.75,3,1
1043380671,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.971247113,1.142857143,46.6875,1623.75,3,1
1043382729,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.971247113,1.285714286,46.6875,1623.75,3,2
1043384804,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.952236763,77.55555556,46.6875,1623.75,3,2
1043386858,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.971247113,1.285714286,46.6875,1623.75,3,2
1043388907,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.971247113,1.0625,46.6875,1623.75,3,1
1043391070,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.971247113,23.23076923,46.6875,1623.75,3,2
1043392062, client_med_img_2.txt,,,,,,
1043393333,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.980842912,33.33333333,0.75,1740,2,0
1043395402,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.976484674,40.91666667,0.75,1740,2,2
1043397589,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.978400383,37.58333333,0.75,1740,2,1
1043399669,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.991215107,15.28571429,0.75,1740,2,1
1043401718,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.999353448,1.125,0.75,1740,2,1
