1125698478,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.907320104,22.64285714,2.92256192,244.3125,0,0,
1125700671,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.972311258,6.764705882,2.92256192,244.3125,0,1,
1125702749,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.91024376,21.92857143,2.92256192,244.3125,0,3,
1125704718, client_big_img.txt,,,,,,,
1125704908,[[2.27233600e+05 0.00000000e+00 3.32192809e+00]],0.143,85.7,0,100,2,1,
1125707541,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.837692308,16.23076923,0,100,2,2,
1125709589,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.374,62.6,0,100,2,1,
1125711642,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.840769231,15.92307692,0,100,2,1,
1125713675,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.991428571,0.857142857,0,100,2,1,
1125715736,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.989285714,1.071428571,0,100,2,1,
1125717762,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.988571429,1.142857143,0,100,2,1,
1125719826,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.985714286,1.428571429,0,100,2,1,
1125721895,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.984285714,1.571428571,0,100,2,1,
1125723920,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.990625,0.9375,0,100,2,1,
1125724812, client_med_img_2.txt,,,,,,,
1125725947,[[1.01095329e+06 0.00000000e+00 7.49595257e-01]],0.887142857,11.28571429,0,100,2,2,
1125728058,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.977896389,25.38461538,0.700111607,1148.4375,2,2,
1125730100,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.999071202,1.066666667,0.700111607,1148.4375,2,2,
1125732165,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.999390379,0.5,0.700111607,1148.4375,2,2,
1125734196,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.999238095,0.875,0.700111607,1148.4375,2,2,
1125736256,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.999183673,0.9375,0.700111607,1148.4375,2,2,
1125738336,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.999390379,0.625,0.700111607,1148.4375,2,2,
1125740372,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.999390379,0.6875,0.700111607,1148.4375,2,1,
1125742457,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.99477551,6,0.700111607,1148.4375,2,2,
1125744619,[[8.24536000e+05 5.84000000e+02 6.19382195e-01]],0.973140764,30.84615385,0.700111607,1148.4375,2,0,
1125744906, client_small_txt_1.txt,,,,,,,
1125746723,[[0.00e+00 9.18e+02 1.00e-10]],0.989,1.1,0,100,1,2,
1125748846,[[0.00e+00 5.84e+02 1.00e-10]],0.993888889,0.611111111,0,100,1,3,
1125750951,[[0.00e+00 5.84e+02 1.00e-10]],0.964117647,3.588235294,0,100,1,1,
1125753099,[[0.00e+00 9.18e+02 1.00e-10]],0.995555556,0.444444444,0,100,1,2,
1125755279,[[0.00e+00 5.84e+02 1.00e-10]],0.992222222,0.777777778,0,100,1,0,
1125757378,[[0.00e+00 9.18e+02 1.00e-10]],0.980555556,1.944444444,0,100,1,3,
1125759418,[[0.00e+00 5.84e+02 1.00e-10]],0.963529412,3.647058824,0,100,1,1,
1125761556,[[0.00e+00 9.18e+02 1.00e-10]],0.995555556,0.444444444,0,100,1,2,
1125763637,[[0.00e+00 5.84e+02 1.00e-10]],0.991666667,0.833333333,0,100,1,0,
1125764906, client_var_big_img.txt,,,,,,,
1125765729,[[3.27675700e+06 9.18000000e+02 2.04945207e+00]],0.414545455,58.54545455,0,100,3,1,
1125767783,[[3.2767570e+06 0.0000000e+00 1.5849625e+00]],0,403.3333333,0,100,3,2,
1125769883,[[3.272815e+06 0.000000e+00 1.000000e-10]],0,1308,0,100,3,3,
1125772736,[[3.272815e+06 0.000000e+00 1.000000e-10]],0,966,0,100,3,0,
1125775029,[[3.2767570e+06 0.0000000e+00 2.5849625e+00]],0,184.6666667,0,100,3,1,
1125777107,[[3.2767570e+06 0.0000000e+00 1.5849625e+00]],0,447.6666667,0,100,3,2,
1125779381,[[3.272814e+06 0.000000e+00 1.000000e-10]],0,1403,0,100,3,3,
1125782358,[[3.272814e+06 0.000000e+00 1.000000e-10]],0,956,0,100,3,0,
1125784472,[[3.2767570e+06 0.0000000e+00 2.5849625e+00]],0,178.8333333,0,100,3,1,
1125785062, client_var_med_img.txt,,,,,,,
1125786539,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.875744619,30.35714286,2.92256192,244.3125,0,3,
1125788678,[[6.69730000e+04 0.00000000e+00 3.45943162e+00]],0.735807809,64.54545455,2.92256192,244.3125,0,2,
1125790749,[[6.69724000e+04 0.00000000e+00 3.32192809e+00]],0.676234331,79.1,2.92256192,244.3125,0,0,
1125792810,[[8.476e+04 0.000e+00 4.000e+00]],0.964441034,8.6875,2.92256192,244.3125,0,0,
1125794860,[[8.47600000e+04 0.00000000e+00 4.05881389e+00]],0.97839743,5.277777778,2.92256192,244.3125,0,3,
1125797006,[[6.69730000e+04 0.00000000e+00 3.70043972e+00]],0.679260131,33.76923077,2.92256192,105.2854167,0,1,
1125799059,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.709632829,30.57142857,2.92256192,105.2854167,0,0,
1125801196,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.939659818,6.352941176,2.92256192,105.2854167,0,2,
1125803312,[[6.6972250e+04 0.0000000e+00 3.5849625e+00]],0.452282486,57.66666667,2.92256192,105.2854167,0,0,
1125805125, client_big_img.txt,,,,,,,
1125805422,[[4.50853923e+05 0.00000000e+00 3.33467914e+00]],0.970461538,33.92307692,0.700111607,1148.4375,2,0,
1125807496,[[1.671167e+06 0.000000e+00 1.000000e-10]],0,107.8,0,100,3,1,
1125809574,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.732727273,26.72727273,0,100,3,2,
1125811748,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.222222222,77.77777778,0,100,3,3,
1125813905,[[1.669582e+06 0.000000e+00 1.000000e-10]],0,591.5,0,100,3,1,
1125816207,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.704545455,29.54545455,0,100,3,1,
1125818273,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.983846154,1.615384615,0,100,3,1,
1125820335,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.982142857,1.785714286,0,100,3,1,
1125822396,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.982307692,1.769230769,0,100,3,1,
1125824450,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.983076923,1.692307692,0,100,3,1,
1125825281, client_med_img_2.txt,,,,,,,
1125826495,[[9.60167615e+05 0.00000000e+00 6.19382195e-01]],0.671046906,14.53846154,0.4640625,44.19615385,2,0,
1125828650,[[8.30895e+05 0.00000e+00 1.00000e-10]],0,66.45454545,0.4640625,44.19615385,2,2,
1125830779,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.270298494,32.25,0.4640625,44.19615385,2,3,
1125832870,[[8.24536e+05 0.00000e+00 1.00000e-10]],0,320.5,0.4640625,44.19615385,2,1,
1125835048,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.828685804,7.571428571,0.4640625,44.19615385,2,1,
1125837110,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.962289328,1.666666667,0.4640625,44.19615385,2,1,
1125839178,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.962289328,1.666666667,0.4640625,44.19615385,2,2,
1125841341,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.282917066,31.69230769,0.4640625,44.19615385,2,1,
1125843494,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.636237055,16.07692308,0.4640625,44.19615385,2,1,
1125845343, client_small_txt_1.txt,,,,,,,
1125845551,[[8.30895000e+05 9.18000000e+02 9.54434003e-01]],0.964646245,1.5625,0.4640625,44.19615385,2,1,
1125847607,[[0.00e+00 9.18e+02 1.00e-10]],0.991111111,0.888888889,0,100,1,0,
1125849685,[[0.00e+00 9.18e+02 1.00e-10]],0.965882353,3.411764706,0,100,1,3,
1125851799,[[0.00e+00 5.84e+02 1.00e-10]],0,7.1875,0.041458333,4.488970588,1,2,
1125853884,[[0.00e+00 5.84e+02 1.00e-10]],0.690599691,1.388888889,0.041458333,4.488970588,1,0,
1125855975,[[0.00e+00 9.18e+02 1.00e-10]],0.262080262,3.3125,0.041458333,4.488970588,1,1,
1125858115,[[0.00e+00 9.18e+02 1.00e-10]],0.78960779,0.944444444,0.041458333,4.488970588,1,2,
1125860202,[[0.00e+00 5.84e+02 1.00e-10]],0.727727728,1.222222222,0.041458333,4.488970588,1,1,
1125862278,[[0.00e+00 9.18e+02 1.00e-10]],0.805077805,0.875,0.041458333,4.488970588,1,3,
1125864413,[[0.00e+00 5.84e+02 1.00e-10]],0,4.941176471,0.041458333,4.488970588,1,0,
1125865421, client_var_big_img.txt,,,,,,,
1125866526,[[3.27675700e+06 9.18000000e+02 2.40563906e+00]],0,111.375,0,100,3,1,
1125868603,[[3.2767570e+06 0.0000000e+00 1.5849625e+00]],0,523,0,100,3,2,
1125871034,[[3.272815e+06 0.000000e+00 1.000000e-10]],0.189487717,1330,1.266346154,1640.9375,3,3,
1125873874,[[3.272815e+06 0.000000e+00 1.000000e-10]],0.34183965,1080,1.266346154,1640.9375,3,1,
1125876176,[[3.2767570e+06 0.0000000e+00 1.5849625e+00]],0.722719482,455,1.266346154,1640.9375,3,1,
1125878212,[[3.276757e+06 0.000000e+00 2.000000e+00]],0.715101885,467.5,1.266346154,1640.9375,3,1,
1125880243,[[3.2767570e+06 0.0000000e+00 1.5849625e+00]],0.739579763,427.3333333,1.266346154,1640.9375,3,2,
1125882425,[[3.272814e+06 0.000000e+00 1.000000e-10]],0.124890497,1436,1.266346154,1640.9375,3,1,
1125885346,[[1.99995820e+06 0.00000000e+00 2.32192809e+00]],0.836556846,268.2,1.266346154,1640.9375,3,3,
1125885484, client_var_med_img.txt,,,,,,,
1125887525,[[6.69725455e+04 0.00000000e+00 3.45943162e+00]],0.359317296,67.45454545,2.92256192,105.2854167,0,0,
1125889641,[[8.476e+04 0.000e+00 4.000e+00]],0.893741219,11.1875,2.92256192,105.2854167,0,1,
1125891708,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.668927151,34.85714286,2.92256192,105.2854167,0,0,
1125893822,[[8.476e+04 0.000e+00 4.000e+00]],0.88721135,11.875,2.92256192,105.2854167,0,0,
1125895869,[[8.476e+04 0.000e+00 4.000e+00]],0.890773097,11.5,2.92256192,105.2854167,0,1,
1125898027,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.734056236,28,2.92256192,105.2854167,0,2,
1125900140,[[6.69725000e+04 0.00000000e+00 3.32192809e+00]],0,87,4.724387255,85.04602273,0,0,
1125902248,[[8.476e+04 0.000e+00 4.000e+00]],0.884621295,9.8125,4.724387255,85.04602273,0,1,
1125904302,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.640918404,30.53846154,4.724387255,85.04602273,0,0,
1125905625, client_big_img.txt,,,,,,,
1125906479,[[8.77963500e+05 0.00000000e+00 2.16096405e+00]],0.24302162,74.9,0.4640625,98.94602273,2,1,
1125908551,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.978116722,35.90909091,1.266346154,1640.9375,3,3,
1125910744,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.644410588,583.5,1.266346154,1640.9375,3,1,
1125912914,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.988421253,19,1.266346154,1640.9375,3,1,
1125914972,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.998716179,2.142857143,1.266346154,1669.125,3,1,
1125917031,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.998716179,2.142857143,1.266346154,1669.125,3,1,
1125919091,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.998893939,1.846153846,1.266346154,1669.125,3,1,
1125921126,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.998893939,1.846153846,1.266346154,1669.125,3,3,
1125923182,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.652512544,580,1.266346154,1669.125,3,1,
1125925410,[[1.60114433e+06 0.00000000e+00 4.13816850e-01]],0.983873786,26.91666667,1.266346154,1669.125,3,1,
1125925656, client_med_img_2.txt,,,,,,,
1125927439,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.986103534,1.375,0.4640625,98.94602273,2,1,
1125929464,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.986524639,1.333333333,0.4640625,98.94602273,2,1,
1125931520,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.984503335,1.533333333,0.4640625,98.94602273,2,2,
1125933674,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.792094437,20.57142857,0.4640625,98.94602273,2,1,
1125935730,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.948204083,5.125,0.4640625,98.94602273,2,1,
1125937767,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.995309943,0.176470588,0.4640625,98.94602273,2,1,
1125939833,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.995309943,0.294117647,0.4640625,98.94602273,2,2,
1125941869,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.823135893,17.5,0.4640625,98.94602273,2,1,
1125943964,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.916452764,8.266666667,0.4640625,98.94602273,2,1,
1125945750, client_small_txt_1.txt,,,,,,,
1125946030,[[8.30895000e+05 9.18000000e+02 9.77417818e-01]],0.987584848,1.352941176,0.216176471,108.975,2,3,
1125948145,[[0.00e+00 5.84e+02 1.00e-10]],0,7.25,0.041458333,4.488970588,1,0,
1125950222,[[0.00e+00 9.18e+02 1.00e-10]],0.633087633,1.647058824,0.041458333,4.488970588,1,2,
1125952355,[[0.00e+00 5.84e+02 1.00e-10]],0.888615889,0.5,0.041458333,4.488970588,1,1,
1125954423,[[0.00e+00 9.18e+02 1.00e-10]],0.901105799,0.888888889,0.333333333,8.98828125,1,2,
1125956498,[[0.00e+00 5.84e+02 1.00e-10]],0.888744024,1,0.333333333,8.98828125,1,1,
1125958599,[[0.00e+00 9.18e+02 1.00e-10]],0.833116037,1.5,0.333333333,8.98828125,1,0,
1125960706,[[0.00e+00 9.18e+02 1.00e-10]],0.653143135,3.117647059,0.333333333,8.98828125,1,2,
1125962794,[[0.00e+00 5.84e+02 1.00e-10]],0.839296924,1.444444444,0.333333333,8.98828125,1,1,
1125964879,[[0.00e+00 9.18e+02 1.00e-10]],0.883686935,1.045454545,0.333333333,8.98828125,1,2,
1125965781, client_var_big_img.txt,,,,,,,
1125967013,[[3.27281400e+06 5.84000000e+02 9.18295834e-01]],0,311,0,100,4,0,
1125969268,[[3.27675700e+06 0.00000000e+00 3.32192809e+00]],0.113,88.7,0,100,4,1,
1125971464,[[3.27675700e+06 0.00000000e+00 2.32192809e+00]],0,293.2,0,100,4,3,
1125973862,[[3.272815e+06 0.000000e+00 1.000000e+00]],0,688,0,100,4,0,
1125976267,[[3.276757e+06 0.000000e+00 3.169925e+00]],0.047777778,95.22222222,0,100,4,1,
1125978490,[[3.27675700e+06 0.00000000e+00 2.32192809e+00]],0,283,0,100,4,2,
1125980843,[[3.272815e+06 0.000000e+00 1.000000e-10]],0,900,0,100,4,3,
1125982940,[[3.2728145e+06 0.0000000e+00 1.0000000e+00]],0,712.5,0,100,4,0,
1125985462,[[2.95755730e+06 0.00000000e+00 3.32192809e+00]],0.948296263,86.3,1.266346154,1669.125,3,1,
1125985812, client_var_med_img.txt,,,,,,,
1125987541,[[8.4760000e+04 0.0000000e+00 3.9068906e+00]],0.731909862,22.8,4.724387255,85.04602273,0,0,
1125989715,[[8.476e+04 0.000e+00 4.000e+00]],0.878007229,10.375,4.724387255,85.04602273,0,0,
1125991763,[[8.476e+04 0.000e+00 4.000e+00]],0.880946814,10.125,4.724387255,85.04602273,0,3,
1125993908,[[6.69726923e+04 0.00000000e+00 3.70043972e+00]],0.483537554,43.92307692,4.724387255,85.04602273,0,0,
1125996054,[[8.47600000e+04 0.00000000e+00 4.24792751e+00]],0.944449051,2.789473684,4.724387255,85.04602273,0,0,
1125998075,[[8.47600000e+04 0.00000000e+00 3.96981578e+00]],0.926683295,6.235294118,4.724387255,85.04602273,0,1,
1126000224,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.720319499,23.78571429,4.724387255,85.04602273,0,0,
1126002378,[[8.476e+04 0.000e+00 3.875e+00]],0.887479243,9.625,4.547252322,85.53977273,0,0,
1126004442,[[8.476000e+04 0.000000e+00 4.169925e+00]],0.90063102,8.5,4.547252322,85.53977273,0,1,
1126005828, client_big_img.txt,,,,,,,
1126006507,[[9.38979154e+05 0.00000000e+00 2.18878707e+00]],0.782589514,23.69230769,0.216176471,108.975,2,3,
1126008675,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.770139045,383.6666667,1.266346154,1669.125,3,1,
1126011148,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.99096717,15.07692308,1.266346154,1669.125,3,1,
1126013202,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.998887355,1.857142857,1.266346154,1669.125,3,1,
1126015235,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.999170454,1.266666667,1.384615385,1669.125,3,1,
1126017277,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.998801767,2,1.384615385,1669.125,3,1,
1126019320,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.998887355,1.857142857,1.384615385,1669.125,3,1,
1126021356,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.998961532,1.733333333,1.384615385,1669.125,3,3,
1126023514,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.782970119,362.25,1.384615385,1669.125,3,1,
1126025843, client_med_img_2.txt,,,,,,,
1126025893,[[1.46109900e+06 0.00000000e+00 8.11278124e-01]],0.98547143,24.25,1.384615385,1669.125,3,1,
1126027949,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.984094211,1.733333333,0.216176471,108.975,2,3,
1126030023,[[8.24536e+05 0.00000e+00 1.00000e-10]],0,213,0.216176471,108.975,2,2,
1126032247,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.800236469,21.76923077,0.216176471,108.975,2,2,
1126034309,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.987764778,1.333333333,0.216176471,108.975,2,2,
1126036370,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.985317733,1.6,0.216176471,108.975,2,2,
1126038434,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.983367745,1.8125,0.216176471,108.975,2,1,
1126040566,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.921345,8.571428571,0.216176471,108.975,2,2,
1126042615,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.824236328,19.15384615,0.216176471,108.975,2,1,
1126044767,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.914779921,8.714285714,0.216176471,102.25625,2,2,
1126045968, client_small_txt_1.txt,,,,,,,
1126046936,[[8.24536000e+05 5.84000000e+02 5.66509507e-01]],0.814192287,19,0.216176471,102.25625,2,0,
1126048999,[[0.00e+00 9.18e+02 1.00e-10]],0.640054196,3.235294118,0.333333333,8.98828125,1,2,
1126051061,[[0.00e+00 5.84e+02 1.00e-10]],0.855367232,1.3,0.333333333,8.98828125,1,1,
1126053216,[[0.00e+00 9.18e+02 1.00e-10]],0.876382249,1.111111111,0.333333333,8.98828125,1,2,
1126055327,[[0.00e+00 5.84e+02 1.00e-10]],0.845477812,1.388888889,0.333333333,8.98828125,1,1,
1126057410,[[0.00e+00 9.18e+02 1.00e-10]],0.894924912,0.944444444,0.6421875,8.98828125,1,0,
1126059501,[[0.00e+00 9.18e+02 1.00e-10]],0.68586548,2.823529412,0.6421875,8.98828125,1,1,
1126061607,[[0.00e+00 9.18e+02 1.00e-10]],0.851658699,1.333333333,0.6421875,8.98828125,1,2,
1126063691,[[0.00e+00 5.84e+02 1.00e-10]],0.894306823,0.95,0.6421875,8.98828125,1,2,
1126065746,[[0.00e+00 5.84e+02 1.00e-10]],0.895288493,0.941176471,0.6421875,8.98828125,1,1,
1126066109, client_var_big_img.txt,,,,,,,
1126068598,[[3.27675700e+06 0.00000000e+00 2.32192809e+00]],0,280,0,100,4,0,
1126070918,[[3.276757e+06 0.000000e+00 3.169925e+00]],0.095555556,90.44444444,0,100,4,2,
1126073138,[[3.272815e+06 0.000000e+00 1.000000e-10]],0,1082,0,100,4,3,
1126075357,[[3.2728145e+06 0.0000000e+00 1.0000000e+00]],0,684.5,0,100,4,0,
1126077744,[[3.276757e+06 0.000000e+00 3.169925e+00]],0.086666667,91.33333333,0,100,4,1,
1126079958,[[3.27675700e+06 0.00000000e+00 2.32192809e+00]],0,284,0,100,4,2,
1126082302,[[3.272815e+06 0.000000e+00 1.000000e+00]],0,882,0,100,4,3,
1126085256,[[3.272814e+06 0.000000e+00 1.000000e+00]],0,711.5,0,100,4,0,
1126086312, client_var_med_img.txt,,,,,,,
1126087786,[[8.476e+04 0.000e+00 4.000e+00]],0.911590834,7.5625,4.547252322,85.53977273,0,1,
1126089928,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.735294397,22.64285714,4.547252322,85.53977273,0,2,
1126092086,[[6.6972500e+04 0.0000000e+00 3.5849625e+00]],0.418399203,49.75,4.547252322,85.53977273,0,3,
1126094232,[[6.69730000e+04 0.00000000e+00 3.70043972e+00]],0.541373937,39.23076923,4.547252322,85.53977273,0,0,
1126096314,[[8.476e+04 0.000e+00 4.000e+00]],0.877250083,10.5,4.547252322,85.53977273,0,1,
1126098481,[[8.4760000e+04 0.0000000e+00 3.9068906e+00]],0.698385918,25.8,4.547252322,85.53977273,0,0,
1126100570,[[8.476e+04 0.000e+00 4.000e+00]],0.87505812,10.6875,4.547252322,85.53977273,0,1,
1126102671,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.702728092,25.42857143,4.547252322,85.53977273,0,0,
1126104849,[[8.47600000e+04 0.00000000e+00 4.24792751e+00]],0.857235727,9.210526316,4.547252322,64.515625,0,3,
1126106406, client_big_img.txt,,,,,,,
1126106954,[[4.6762525e+05 0.0000000e+00 2.7500000e+00]],0,123.375,0.216176471,102.25625,2,0,
1126109318,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.963889626,60.27272727,1.384615385,1669.125,3,3,
1126111518,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.781622107,364.5,1.384615385,1669.125,3,0,
1126113896,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.963453905,61,1.384615385,1669.125,3,0,
1126115930,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.966449487,56,1.384615385,1669.125,3,0,
1126117962,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.893091618,52.58333333,1.2825,491.8541667,3,0,
1126120020,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.88360371,57.25,1.2825,491.8541667,3,0,
1126122042,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.882448527,57.81818182,1.2825,491.8541667,3,0,
1126124072,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.877642964,60.18181818,1.2825,491.8541667,3,0,
1126126115,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.877387046,60.30769231,1.2825,491.8541667,3,1,
1126126562, client_med_img_2.txt,,,,,,,
1126128174,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.922463699,7.928571429,0.216176471,102.25625,2,0,
1126130334,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.584001354,42.53846154,0.216176471,102.25625,2,1,
1126132466,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.900809416,10.14285714,0.216176471,102.25625,2,2,
1126134548,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.802156159,20.23076923,0.216176471,102.25625,2,1,
1126136708,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.916176971,8.571428571,0.216176471,102.25625,2,1,
1126138769,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.983701078,1.666666667,0.216176471,102.25625,2,2,
1126140850,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.785606484,21.92307692,0.216176471,102.25625,2,1,
1126142935,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.944580619,8.857142857,1.013970588,159.8203125,2,0,
1126145038,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.777634889,35.53846154,1.013970588,159.8203125,2,1,
1126146640, client_small_txt_1.txt,,,,,,,
1126147088,[[8.30895000e+05 9.18000000e+02 9.88699408e-01]],0.95698294,6.875,1.013970588,159.8203125,2,1,
1126149145,[[0.00e+00 9.18e+02 1.00e-10]],0.882563137,1.055555556,0.6421875,8.98828125,1,0,
1126151205,[[0.00e+00 9.18e+02 1.00e-10]],0.645040459,3.19047619,0.6421875,8.98828125,1,2,
1126153348,[[0.00e+00 5.84e+02 1.00e-10]],0.839296924,1.444444444,0.6421875,8.98828125,1,1,
1126155454,[[0.00e+00 9.18e+02 1.00e-10]],0.888744024,1,0.6421875,8.98828125,1,1,
