896753727,[[0.00e+00 9.18e+02 1.00e-10]],0.995,1,2,,,,,,
896755831,[[0.00e+00 5.84e+02 1.00e-10]],0.991875,1,0,,,,,,
896756234, client_var_big_img.txt,,,,,,,,,
896759017,[[3.2767570e+06 0.0000000e+00 2.5849625e+00]],0,3,1,,,,,,
896761245,[[3.2767570e+06 0.0000000e+00 1.5849625e+00]],0,3,2,,,,,,
896763360,[[3.272815e+06 0.000000e+00 1.000000e-10]],0,3,3,,,,,,
896765920,[[3.272815e+06 0.000000e+00 1.000000e-10]],0,3,0,,,,,,
896768160,[[3.276757e+06 0.000000e+00 3.169925e+00]],0,3,1,,,,,,
896770322,[[3.2767570e+06 0.0000000e+00 1.5849625e+00]],0,3,2,,,,,,
896772406,[[3.272815e+06 0.000000e+00 1.000000e-10]],0,3,3,,,,,,
896775453,[[3.272815e+06 0.000000e+00 1.000000e-10]],0,3,0,,,,,,
896776312, client_var_med_img.txt,,,,,,,,,
896777676,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.931764706,0,3,,,,,,
896779741,[[6.6973000e+04 0.0000000e+00 3.5849625e+00]],0.578333333,0,1,,,,,,
896781946,[[8.4760000e+04 0.0000000e+00 3.9068906e+00]],0.806666667,0,2,,,,,,
896784054,[[6.6973000e+04 0.0000000e+00 3.5849625e+00]],0.550833333,0,0,,,,,,
896786106,[[8.47600000e+04 0.00000000e+00 3.96981578e+00]],0.943529412,0,1,,,,,,
896788250,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.679230769,0,0,,,,,,
896790433,[[8.476e+04 0.000e+00 4.000e+00]],0.885625,0,3,,,,,,
896792530,[[6.69730000e+04 0.00000000e+00 3.45943162e+00]],0.327272727,0,0,,,,,,
896794622,[[8.476e+04 0.000e+00 4.000e+00]],0.900625,0,1,,,,,,
896796468, client_big_img.txt,,,,,,,,,
896796681,[[6.13562333e+05 0.00000000e+00 2.91829583e+00]],0.574166667,2,2,,,,,,
896798813,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.06,3,0,,,,,,
896800892,[[1.671167e+06 0.000000e+00 1.000000e-10]],0,3,1,,,,,,
896802950,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.837692308,3,3,,,,,,
896805072,[[1.669582e+06 0.000000e+00 1.000000e-10]],0,3,1,,,,,,
896807368,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.774166667,3,1,,,,,,
896809431,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.980769231,3,1,,,,,,
896811465,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.984285714,3,1,,,,,,
896813521,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.981538462,3,1,,,,,,
896815590,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.982307692,3,1,,,,,,
896816593, client_med_img_2.txt,,,,,,,,,
896817648,[[9.98949400e+05 0.00000000e+00 7.21928095e-01]],0.922666667,2,2,,,,,,
896819799,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.719230769,2,0,,,,,,
896821920,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.5475,2,2,,,,,,
896824158,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.6125,2,1,,,,,,
896826289,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.818461538,2,1,,,,,,
896828351,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.990625,2,1,,,,,,
896830407,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.990625,2,0,,,,,,
896832529,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.494166667,2,1,,,,,,
896834643,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.895333333,2,2,,,,,,
896836625, client_small_txt_1.txt,,,,,,,,,
896836770,[[8.24536e+05 5.84000e+02 1.00000e+00]],0.742142857,2,1,,,,,,
896838876,[[0.00e+00 9.18e+02 1.00e-10]],0.996666667,1,0,,,,,,
896840972,[[0.00e+00 9.18e+02 1.00e-10]],0.980588235,1,3,,,,,,
896843090,[[0.00e+00 5.84e+02 1.00e-10]],0.957058824,1,2,,,,,,
896845144,[[0.00e+00 5.84e+02 1.00e-10]],0.996666667,1,0,,,,,,
896847225,[[0.00e+00 9.18e+02 1.00e-10]],0.969411765,1,3,,,,,,
896849381,[[0.00e+00 5.84e+02 1.00e-10]],0.933125,1,1,,,,,,
896851438,[[0.00e+00 9.18e+02 1.00e-10]],0.990555556,1,2,,,,,,
896853510,[[0.00e+00 5.84e+02 1.00e-10]],0.991666667,1,0,,,,,,
896855579,[[0.00e+00 9.18e+02 1.00e-10]],0.972352941,1,3,,,,,,
896856640, client_var_big_img.txt,,,,,,,,,
896857685,[[3.27281400e+06 5.84000000e+02 8.11278124e-01]],0,3,1,,,,,,
896860102,[[3.2767570e+06 0.0000000e+00 1.5849625e+00]],0,3,1,,,,,,
896862137,[[3.276757e+06 0.000000e+00 2.000000e+00]],0,3,2,,,,,,
896864267,[[3.272815e+06 0.000000e+00 1.000000e-10]],0,3,0,,,,,,
896867234,[[3.27675700e+06 0.00000000e+00 2.80735492e+00]],0,3,1,,,,,,
896869329,[[3.276757e+06 0.000000e+00 2.000000e+00]],0,3,2,,,,,,
896871784,[[3.272814e+06 0.000000e+00 1.000000e-10]],0,3,0,,,,,,
896874478,[[3.2767570e+06 0.0000000e+00 2.5849625e+00]],0,3,3,,,,,,
896876737,[[3.272815e+06 0.000000e+00 1.000000e-10]],0,3,1,,,,,,
896877609, client_var_med_img.txt,,,,,,,,,
896878976,[[8.4760000e+04 0.0000000e+00 3.9068906e+00]],0.761333333,0,2,,,,,,
896881103,[[6.6973000e+04 0.0000000e+00 3.5849625e+00]],0.478333333,0,0,,,,,,
896883228,[[8.476e+04 0.000e+00 3.875e+00]],0.918125,0,1,,,,,,
896885367,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.722857143,0,0,,,,,,
896887478,[[8.476e+04 0.000e+00 4.000e+00]],0.90375,0,0,,,,,,
896889534,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.905294118,0,1,,,,,,
896891610,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.767142857,0,0,,,,,,
896893786,[[8.476e+04 0.000e+00 4.000e+00]],0.891875,0,2,,,,,,
896895860,[[6.69726000e+04 0.00000000e+00 3.32192809e+00]],0.233,0,1,,,,,,
896897671, client_big_img.txt,,,,,,,,,
896898044,[[7.45762917e+05 0.00000000e+00 2.61749246e+00]],0.620833333,2,2,,,,,,
896900198,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.336,3,1,,,,,,
896902335,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.709090909,3,1,,,,,,
896904394,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.985714286,3,1,,,,,,
896906458,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.986153846,3,1,,,,,,
896908494,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.990666667,3,1,,,,,,
896910523,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.984285714,3,1,,,,,,
896912560,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.980714286,3,1,,,,,,
896914610,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.993333333,3,1,,,,,,
896916644,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.982857143,3,1,,,,,,
896917734, client_med_img_2.txt,,,,,,,,,
896918704,[[9.98949400e+05 0.00000000e+00 7.21928095e-01]],0.926,2,2,,,,,,
896920773,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.805,2,2,,,,,,
896922833,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.988,2,2,,,,,,
896924870,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.988125,2,2,,,,,,
896926935,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.983333333,2,2,,,,,,
896928978,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.985625,2,2,,,,,,
896931018,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.98375,2,2,,,,,,
896933073,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.988125,2,2,,,,,,
896935120,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.986875,2,2,,,,,,
896937180,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.988,2,3,,,,,,
896937843, client_small_txt_1.txt,,,,,,,,,
896939331,[[0.00e+00 5.84e+02 1.00e-10]],0.945882353,1,1,,,,,,
896941439,[[0.00e+00 9.18e+02 1.00e-10]],0.991111111,1,2,,,,,,
896943527,[[0.00e+00 5.84e+02 1.00e-10]],0.987777778,1,0,,,,,,
896945629,[[0.00e+00 9.18e+02 1.00e-10]],0.974117647,1,3,,,,,,
896947690,[[0.00e+00 5.84e+02 1.00e-10]],0.951176471,1,1,,,,,,
896949786,[[0.00e+00 9.18e+02 1.00e-10]],0.992222222,1,2,,,,,,
896951875,[[0.00e+00 5.84e+02 1.00e-10]],0.987777778,1,0,,,,,,
896953978,[[0.00e+00 9.18e+02 1.00e-10]],0.971764706,1,3,,,,,,
896956056,[[0.00e+00 5.84e+02 1.00e-10]],0.954705882,1,1,,,,,,
896957875, client_var_big_img.txt,,,,,,,,,
896958134,[[3.27675700e+06 9.18000000e+02 8.16689088e-01]],0.570833333,3,1,,,,,,
896960160,[[3.27675700e+06 0.00000000e+00 2.32192809e+00]],0,3,1,,,,,,
896962183,[[3.2767570e+06 0.0000000e+00 2.5849625e+00]],0,3,0,,,,,,
896964490,[[3.27675700e+06 0.00000000e+00 3.32192809e+00]],0.235,3,3,,,,,,
896966537,[[3.272814e+06 0.000000e+00 1.000000e+00]],0,3,1,,,,,,
896968919,[[3.27675700e+06 0.00000000e+00 2.32192809e+00]],0,3,2,,,,,,
896971265,[[3.272815e+06 0.000000e+00 1.000000e+00]],0,3,1,,,,,,
896974182,[[3.27675700e+06 0.00000000e+00 2.32192809e+00]],0,3,0,,,,,,
896976418,[[3.27675700e+06 0.00000000e+00 3.32192809e+00]],0.164,3,1,,,,,,
896977921, client_var_med_img.txt,,,,,,,,,
896978527,[[6.65123091e+05 0.00000000e+00 3.45943162e+00]],0.334545455,2,3,,,,,,
896980615,[[6.69730000e+04 0.00000000e+00 3.70043972e+00]],0.643076923,0,1,,,,,,
896982793,[[8.4760000e+04 0.0000000e+00 3.9068906e+00]],0.79,0,0,,,,,,
896984911,[[8.476e+04 0.000e+00 4.000e+00]],0.9125,0,0,,,,,,
896986941,[[8.47600000e+04 0.00000000e+00 3.96981578e+00]],0.915882353,0,1,,,,,,
896989099,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.772142857,0,0,,,,,,
896991241,[[8.47600000e+04 0.00000000e+00 3.96981578e+00]],0.922352941,0,1,,,,,,
896993359,[[8.4760000e+04 0.0000000e+00 3.9068906e+00]],0.811333333,0,0,,,,,,
896995457,[[8.476e+04 0.000e+00 4.000e+00]],0.89875,0,3,,,,,,
896997543,[[6.6973000e+04 0.0000000e+00 3.5849625e+00]],0.619166667,0,0,,,,,,
896997968, client_big_img.txt,,,,,,,,,
896999814,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.530833333,3,1,,,,,,
897001862,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.887857143,3,1,,,,,,
897003889,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.986666667,3,1,,,,,,
897005915,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.985333333,3,1,,,,,,
897007951,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.983529412,3,1,,,,,,
897009981,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.985714286,3,1,,,,,,
897012012,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.982666667,3,1,,,,,,
897014052,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.987333333,3,1,,,,,,
897016091,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.982,3,1,,,,,,
897018093, client_med_img_2.txt,,,,,,,,,
897018125,[[1.43108929e+06 0.00000000e+00 8.63120569e-01]],0.915714286,3,1,,,,,,
897020186,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.983333333,2,3,,,,,,
897022239,[[8.24536e+05 0.00000e+00 1.00000e-10]],0,2,2,,,,,,
897024551,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.815714286,2,0,,,,,,
897026674,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.650769231,2,2,,,,,,
897028874,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.830714286,2,2,,,,,,
897030906,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.99125,2,2,,,,,,
897032939,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.99125,2,0,,,,,,
897035072,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.64,2,2,,,,,,
897037275,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.786923077,2,2,,,,,,
897038218, client_small_txt_1.txt,,,,,,,,,
897039351,[[8.24536000e+05 5.84000000e+02 5.03258335e-01]],0.982222222,2,2,,,,,,
897041409,[[0.00e+00 5.84e+02 1.00e-10]],0.989473684,1,1,,,,,,
897043532,[[0.00e+00 9.18e+02 1.00e-10]],0.988888889,1,0,,,,,,
897045608,[[0.00e+00 9.18e+02 1.00e-10]],0.971764706,1,1,,,,,,
897047743,[[0.00e+00 9.18e+02 1.00e-10]],0.990555556,1,2,,,,,,
897049817,[[0.00e+00 5.84e+02 1.00e-10]],0.992105263,1,3,,,,,,
897051902,[[0.00e+00 5.84e+02 1.00e-10]],0.94125,1,0,,,,,,
897054041,[[0.00e+00 9.18e+02 1.00e-10]],0.975294118,1,1,,,,,,
897056082,[[0.00e+00 9.18e+02 1.00e-10]],0.991111111,1,2,,,,,,
897058156,[[0.00e+00 5.84e+02 1.00e-10]],0.991428571,1,3,,,,,,
897058328, client_var_big_img.txt,,,,,,,,,
897060722,[[3.272814e+06 0.000000e+00 1.000000e+00]],0,4,0,,,,,,
897063222,[[3.27675700e+06 0.00000000e+00 3.32192809e+00]],0.195,4,1,,,,,,
897065302,[[3.27675700e+06 0.00000000e+00 2.32192809e+00]],0,4,2,,,,,,
897067511,[[3.272814e+06 0.000000e+00 1.000000e+00]],0,4,0,,,,,,
897070429,[[3.27675700e+06 0.00000000e+00 3.32192809e+00]],0.207,4,1,,,,,,
897072523,[[3.27675700e+06 0.00000000e+00 2.32192809e+00]],0,4,2,,,,,,
897074811,[[3.2728145e+06 0.0000000e+00 1.0000000e+00]],0,4,3,,,,,,
897077765,[[3.272814e+06 0.000000e+00 1.000000e+00]],0,4,0,,,,,,
897078812, client_var_med_img.txt,,,,,,,,,
897080170,[[8.476e+04 0.000e+00 4.000e+00]],0.91,0,1,,,,,,
897082223,[[8.4760000e+04 0.0000000e+00 3.9068906e+00]],0.8,0,0,,,,,,
897084317,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.938823529,0,1,,,,,,
897086398,[[8.4760000e+04 0.0000000e+00 3.9068906e+00]],0.79,0,0,,,,,,
897088494,[[8.476e+04 0.000e+00 4.000e+00]],0.921875,0,2,,,,,,
897090631,[[6.69726154e+04 0.00000000e+00 3.70043972e+00]],0.58,0,3,,,,,,
897092781,[[6.69727692e+04 0.00000000e+00 3.70043972e+00]],0.647692308,0,0,,,,,,
897094974,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.941764706,0,1,,,,,,
897097071,[[8.4760000e+04 0.0000000e+00 3.9068906e+00]],0.807333333,0,0,,,,,,
897098859, client_big_img.txt,,,,,,,,,
897099193,[[6.51333929e+05 0.00000000e+00 2.97809489e+00]],0.759285714,2,2,,,,,,
897101368,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.516363636,3,1,,,,,,
897103444,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.840769231,3,1,,,,,,
897105484,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.994,3,1,,,,,,
897107519,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.984285714,3,1,,,,,,
897109564,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.987333333,3,1,,,,,,
897111597,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.986,3,1,,,,,,
897113636,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.986666667,3,1,,,,,,
897115672,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.98375,3,1,,,,,,
897117722,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.991333333,3,1,,,,,,
897118890, client_med_img_2.txt,,,,,,,,,
897119755,[[1.05496753e+06 0.00000000e+00 8.36640742e-01]],0.937333333,2,2,,,,,,
897121887,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.800769231,2,2,,,,,,
897123950,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.994375,2,2,,,,,,
897125992,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.98875,2,1,,,,,,
897128098,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.918666667,2,2,,,,,,
897130234,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.805384615,2,0,,,,,,
897132390,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.633076923,2,1,,,,,,
897134451,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.926428571,2,1,,,,,,
897136492,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.986,2,2,,,,,,
897138584,[[8.24536000e+05 5.84000000e+02 3.91243564e-01]],0.796153846,2,1,,,,,,
897139031, client_small_txt_1.txt,,,,,,,,,
897140736,[[0.00e+00 9.18e+02 1.00e-10]],0.99,1,3,,,,,,
897142815,[[0.00e+00 5.84e+02 1.00e-10]],0.938125,1,0,,,,,,
897144873,[[0.00e+00 9.18e+02 1.00e-10]],0.985294118,1,2,,,,,,
897146990,[[0.00e+00 5.84e+02 1.00e-10]],0.992777778,1,3,,,,,,
897149068,[[0.00e+00 5.84e+02 1.00e-10]],0.964444444,1,0,,,,,,
897151204,[[0.00e+00 9.18e+02 1.00e-10]],0.979411765,1,1,,,,,,
897153336,[[0.00e+00 9.18e+02 1.00e-10]],0.993888889,1,2,,,,,,
897155421,[[0.00e+00 5.84e+02 1.00e-10]],0.995,1,3,,,,,,
897157600,[[0.00e+00 5.84e+02 1.00e-10]],0.952352941,1,0,,,,,,
897159078, client_var_big_img.txt,,,,,,,,,
897159728,[[3.27675700e+06 9.18000000e+02 2.29248125e+00]],0.563333333,4,0,,,,,,
897161761,[[3.27675700e+06 0.00000000e+00 3.45943162e+00]],0.188181818,4,1,,,,,,
897163923,[[3.276757e+06 0.000000e+00 2.000000e+00]],0,4,2,,,,,,
897166319,[[3.272814e+06 0.000000e+00 1.000000e-10]],0,4,3,,,,,,
897169118,[[3.272814e+06 0.000000e+00 1.000000e-10]],0,4,0,,,,,,
897171715,[[3.27675700e+06 0.00000000e+00 2.80735492e+00]],0,4,1,,,,,,
897173935,[[3.2767570e+06 0.0000000e+00 1.5849625e+00]],0,4,2,,,,,,
897176138,[[3.272815e+06 0.000000e+00 1.000000e-10]],0,4,3,,,,,,
897179125, client_var_med_img.txt,,,,,,,,,
897179249,[[7.08140400e+05 0.00000000e+00 2.32192809e+00]],0,2,1,,,,,,
897181418,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.636923077,0,0,,,,,,
897183513,[[8.476e+04 0.000e+00 4.000e+00]],0.89875,0,0,,,,,,
897185578,[[8.476e+04 0.000e+00 4.000e+00]],0.86125,0,3,,,,,,
897187691,[[6.6972750e+04 0.0000000e+00 3.5849625e+00]],0.415833333,0,2,,,,,,
897189750,[[6.69726154e+04 0.00000000e+00 3.70043972e+00]],0.577692308,0,0,,,,,,
897191888,[[8.476e+04 0.000e+00 4.000e+00]],0.90625,0,0,,,,,,
897193948,[[8.476e+04 0.000e+00 4.000e+00]],0.911875,0,1,,,,,,
897196112,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.754285714,0,0,,,,,,
897198314,[[8.476e+04 0.000e+00 4.000e+00]],0.915625,0,0,,,,,,
897199203, client_big_img.txt,,,,,,,,,
897200344,[[1.23851055e+06 0.00000000e+00 1.27761344e+00]],0.231818182,2,1,,,,,,
897202475,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.804166667,3,1,,,,,,
897204527,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.984615385,3,1,,,,,,
897206561,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.989285714,3,1,,,,,,
897208613,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.985714286,3,1,,,,,,
897210654,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.976153846,3,1,,,,,,
897212771,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.982307692,3,1,,,,,,
897214807,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.988571429,3,1,,,,,,
897216850,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.982307692,3,1,,,,,,
897218915,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.985,3,3,,,,,,
897219375, client_med_img_2.txt,,,,,,,,,
897221008,[[8.24536e+05 0.00000e+00 1.00000e-10]],0,2,1,,,,,,
897223329,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.924666667,2,1,,,,,,
897225421,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.996875,2,1,,,,,,
897227486,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.994,2,2,,,,,,
897229633,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.716153846,2,1,,,,,,
897231755,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.912857143,2,1,,,,,,
897233808,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.99625,2,1,,,,,,
897235842,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.992,2,1,,,,,,
897237880,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.99375,2,2,,,,,,
897239468, client_small_txt_1.txt,,,,,,,,,
897240013,[[8.24536000e+05 5.84000000e+02 8.63120569e-01]],0.782857143,2,1,,,,,,
897242153,[[0.00e+00 9.18e+02 1.00e-10]],0.991666667,1,0,,,,,,
897244243,[[0.00e+00 9.18e+02 1.00e-10]],0.968823529,1,2,,,,,,
897246463,[[0.00e+00 5.84e+02 1.00e-10]],0.98826087,1,0,,,,,,
897248607,[[0.00e+00 9.18e+02 1.00e-10]],0.98,1,3,,,,,,
897250761,[[0.00e+00 5.84e+02 1.00e-10]],0.936875,1,1,,,,,,
897252967,[[0.00e+00 9.18e+02 1.00e-10]],0.988888889,1,2,,,,,,
897255069,[[0.00e+00 5.84e+02 1.00e-10]],0.987222222,1,0,,,,,,
897257170,[[0.00e+00 9.18e+02 1.00e-10]],0.97,1,3,,,,,,
897259343,[[0.00e+00 5.84e+02 1.00e-10]],0.935384615,1,1,,,,,,
897259562, client_var_big_img.txt,,,,,,,,,
897262074,[[3.2767570e+06 0.0000000e+00 1.5849625e+00]],0,4,3,,,,,,
