949575703, client_big_img.txt,,,,,,,,,,,,,,,
949596500, client_big_txt_2.txt,,,,,,,,,,,,,,,
949616546, client_med_img_2.txt,,,,,,,,,,,,,,,
949636687, client_med_txt_3.txt,,,,,,,,,,,,,,,
949656796, client_small_img_2.txt,,,,,,,,,,,,,,,
949676906, client_small_txt_1.txt,,,,,,,,,,,,,,,
949697000, client_var_big_img.txt,,,,,,,,,,,,,,,
949816108,[[  0.  108.5   4. ]],0.94625,1,0,,,,,,,,,,,,
949817593, client_big_img.txt,,,,,,,,,,,,,,,
949818216,[[1.6711670e+06 7.1000000e+01 3.0850551e+00]],0.607692308,5,1,,,,,,,,,,,,
949820406,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.656363636,5,2,,,,,,,,,,,,
949822551,[[1.669582e+06 0.000000e+00 1.000000e-10]],0,5,3,,,,,,,,,,,,
949824744,[[1.669582e+06 0.000000e+00 1.000000e-10]],0,5,1,,,,,,,,,,,,
949827805,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.63,5,0,,,,,,,,,,,,
949829936,[[1.671167e+06 0.000000e+00 1.000000e-10]],0,5,1,,,,,,,,,,,,
949832118,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.656363636,5,2,,,,,,,,,,,,
949834258,[[1.669582e+06 0.000000e+00 1.000000e-10]],0,5,3,,,,,,,,,,,,
949836434,[[1.669582e+06 0.000000e+00 1.000000e-10]],0,5,1,,,,,,,,,,,,
949837734, client_big_txt_2.txt,,,,,,,,,,,,,,,
949838595,[[1.67116700e+06 1.37936000e+05 8.11278124e-01]],0.640833333,5,0,,,,,,,,,,,,
949840757,[[0.00000e+00 1.37936e+05 1.00000e-10]],0.822666667,4,2,,,,,,,,,,,,
949842999,[[0.0000e+00 1.8111e+04 1.0000e-10]],0.924117647,4,3,,,,,,,,,,,,
949845108,[[0.0000e+00 1.8111e+04 1.0000e-10]],0,4,2,,,,,,,,,,,,
949847278,[[0.0000e+00 1.8111e+04 1.0000e-10]],0.941176471,4,1,,,,,,,,,,,,
949849456,[[0.00000e+00 1.37936e+05 1.00000e-10]],0.956875,6,0,,,,,,,,,,,,
949851560,[[0.00000e+00 1.37936e+05 1.00000e-10]],0.825333333,6,2,,,,,,,,,,,,
949853778,[[0.0000e+00 1.8111e+04 1.0000e-10]],0.975263158,4,1,,,,,,,,,,,,
949855826,[[0.00000e+00 1.37936e+05 1.00000e-10]],0.990666667,6,2,,,,,,,,,,,,
949857765, client_med_img_2.txt,,,,,,,,,,,,,,,
949857954,[[0.0000e+00 1.8111e+04 1.0000e-10]],0.953913043,4,1,,,,,,,,,,,,
949860483,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.894,5,0,,,,,,,,,,,,
949862581,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.569230769,5,1,,,,,,,,,,,,
949864793,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.796153846,5,0,,,,,,,,,,,,
949866864,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.598461538,5,1,,,,,,,,,,,,
949869114,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.82375,5,2,,,,,,,,,,,,
949871356,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.027,5,3,,,,,,,,,,,,
949873451,[[8.24536e+05 0.00000e+00 1.00000e-10]],0,5,1,,,,,,,,,,,,
949875873,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.858666667,5,0,,,,,,,,,,,,
949877906, client_med_txt_3.txt,,,,,,,,,,,,,,,
949877989,[[8.30895000e+05 1.03090000e+04 8.63120569e-01]],0.687857143,5,1,,,,,,,,,,,,
949880201,[[0.0000e+00 1.0309e+04 1.0000e-10]],0.993888889,4,0,,,,,,,,,,,,
949882278,[[0.0000e+00 1.0309e+04 1.0000e-10]],0.98,4,1,,,,,,,,,,,,
949884459,[[0.0000e+00 1.0309e+04 1.0000e-10]],0.991875,4,0,,,,,,,,,,,,
949886606,[[0.0000e+00 1.0309e+04 1.0000e-10]],0.98,4,1,,,,,,,,,,,,
949888697,[[0.0000e+00 1.0309e+04 1.0000e-10]],0.988333333,4,3,,,,,,,,,,,,
949890930,[[0.000e+00 4.051e+03 1.000e-10]],0.829333333,2,2,,,,,,,,,,,,
949893288,[[0.000e+00 4.051e+03 1.000e-10]],0.980588235,2,2,,,,,,,,,,,,
949895492,[[0.000e+00 4.051e+03 1.000e-10]],0.984444444,2,1,,,,,,,,,,,,
949897651,[[0.0000e+00 1.0309e+04 1.0000e-10]],0.985,4,3,,,,,,,,,,,,
949897953, client_small_img_2.txt,,,,,,,,,,,,,,,
949899855,[[2.3644e+04 0.0000e+00 1.0000e-10]],0.672307692,0,2,,,,,,,,,,,,
949902208,[[2.3644e+04 0.0000e+00 1.0000e-10]],0.958125,0,2,,,,,,,,,,,,
949904334,[[2.3644e+04 0.0000e+00 1.0000e-10]],0.990526316,0,2,,,,,,,,,,,,
949906531,[[2.3644e+04 0.0000e+00 1.0000e-10]],0.989444444,0,2,,,,,,,,,,,,
949908671,[[2.3644e+04 0.0000e+00 1.0000e-10]],0.986842105,0,2,,,,,,,,,,,,
949910829,[[2.3644e+04 0.0000e+00 1.0000e-10]],0.987777778,0,2,,,,,,,,,,,,
949913052,[[2.3644e+04 0.0000e+00 1.0000e-10]],0.988333333,0,2,,,,,,,,,,,,
949915192,[[2.3644e+04 0.0000e+00 1.0000e-10]],0.99,0,0,,,,,,,,,,,,
949917333,[[2.3808e+04 0.0000e+00 1.0000e-10]],0.949375,0,1,,,,,,,,,,,,
949918015, client_small_txt_1.txt,,,,,,,,,,,,,,,
949919506,[[2.38080000e+04 9.18000000e+02 3.22756959e-01]],0.975294118,0,2,,,,,,,,,,,,
949921780,[[0.00e+00 5.84e+02 1.00e-10]],0.985555556,2,1,,,,,,,,,,,,
949923985,[[0.00e+00 9.18e+02 1.00e-10]],0.985555556,2,0,,,,,,,,,,,,
949926185,[[0.00e+00 9.18e+02 1.00e-10]],0.968823529,2,1,,,,,,,,,,,,
