236040218, client_var_med_img.txt,,,,,,,,,,
236060234, client_var_med_img.txt,,,,,,,,,,
236080359, client_var_med_img.txt,,,,,,,,,,
236100421, client_var_med_img.txt,,,,,,,,,,
236152850,[[6.69730000e+04 0.00000000e+00 3.32192809e+00]],0.216,78.4,0,100,0,3,,,,
236154953,[[8.476e+04 0.000e+00 3.875e+00]],0.884375,11.5625,0,100,0,0,,,,
236157053,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.892941176,10.70588235,0,100,0,0,,,,
236159306,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.613846154,38.61538462,0,100,0,1,,,,
236160828, client_var_med_img.txt,,,,,,,,,,
236161438,[[8.476e+04 0.000e+00 4.000e+00]],0.8775,12.25,0,100,0,0,,,,
236163533,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.908823529,9.117647059,0,100,0,0,,,,
236165622,[[8.476e+04 0.000e+00 3.875e+00]],0.884375,11.5625,0,100,0,0,,,,
236167732,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.685714286,31.42857143,0,100,0,1,,,,
236170002,[[8.476e+04 0.000e+00 3.875e+00]],0.895,10.5,0,100,0,0,,,,
236172119,[[8.476e+04 0.000e+00 4.000e+00]],0.86375,13.625,0,100,0,0,,,,
236174338,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.642307692,35.76923077,0,100,0,1,,,,
236176621,[[6.697300e+04 0.000000e+00 3.169925e+00]],0.022222222,97.77777778,0,100,0,2,,,,
236178780,[[8.476e+04 0.000e+00 3.875e+00]],0.87,13,0,100,0,0,,,,
236180890, client_var_med_img.txt,,,,,,,,,,
236180928,[[8.476e+04 0.000e+00 4.000e+00]],0.88125,11.875,0,100,0,0,,,,
236183146,[[6.69725000e+04 0.00000000e+00 3.32192809e+00]],0.166,83.4,0,100,0,3,,,,
236185292,[[8.476e+04 0.000e+00 4.000e+00]],0.8775,12.25,0,100,0,0,,,,
236187416,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.628461538,37.15384615,0,100,0,1,,,,
236189659,[[8.476e+04 0.000e+00 4.000e+00]],0.880625,11.9375,0,100,0,0,,,,
236191797,[[8.476e+04 0.000e+00 4.000e+00]],0.879375,12.0625,0,100,0,0,,,,
236193889,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.877058824,12.29411765,0,100,0,0,,,,
236195993,[[8.476e+04 0.000e+00 4.000e+00]],0.889375,11.0625,0,100,0,0,,,,
236198152,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.620769231,37.92307692,0,100,0,1,,,,
236200399,[[8.476e+04 0.000e+00 4.000e+00]],0.915,8.5,0,100,0,0,,,,
236201015, client_var_med_img.txt,,,,,,,,,,
236202510,[[8.476e+04 0.000e+00 4.000e+00]],0.90125,9.875,0,100,0,0,,,,
236204592,[[8.476e+04 0.000e+00 4.000e+00]],0.886875,11.3125,0,100,0,0,,,,
236206773,[[8.4760000e+04 0.0000000e+00 3.9068906e+00]],0.662666667,33.73333333,0,100,0,1,,,,
236208960,[[8.476e+04 0.000e+00 4.000e+00]],0.88875,11.125,0,100,0,0,,,,
236211039,[[8.476e+04 0.000e+00 4.000e+00]],0.884375,11.5625,0,100,0,0,,,,
236213169,[[8.476e+04 0.000e+00 4.000e+00]],0.881875,11.8125,0,100,0,0,,,,
236215263,[[8.476e+04 0.000e+00 4.000e+00]],0.879375,12.0625,0,100,0,0,,,,
236217448,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.634615385,36.53846154,0,100,0,1,,,,
236219671,[[8.476e+04 0.000e+00 4.000e+00]],0.8775,12.25,0,100,0,0,,,,
236221156, client_var_med_img.txt,,,,,,,,,,
236221911,[[6.69725000e+04 0.00000000e+00 3.32192809e+00]],0.142,85.8,0,100,0,3,,,,
236224094,[[8.476e+04 0.000e+00 4.000e+00]],0.88375,11.625,0,100,0,0,,,,
236226184,[[8.476e+04 0.000e+00 4.000e+00]],0.876875,12.3125,0,100,0,0,,,,
236228330,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.616153846,38.38461538,0,100,0,1,,,,
236230626,[[6.69727778e+04 0.00000000e+00 3.16992500e+00]],0.03,97,0,100,0,2,,,,
236232764,[[8.476e+04 0.000e+00 4.000e+00]],0.891875,10.8125,0,100,0,0,,,,
236234924,[[8.476e+04 0.000e+00 4.000e+00]],0.881875,11.8125,0,100,0,0,,,,
236236962,[[8.476e+04 0.000e+00 4.000e+00]],0.885625,11.4375,0,100,0,0,,,,
236239066,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.917647059,8.235294118,0,100,0,0,,,,
236241215,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.649230769,35.07692308,0,100,0,1,,,,
236241218, client_var_med_img.txt,,,,,,,,,,
236243451,[[8.476e+04 0.000e+00 4.000e+00]],0.880625,11.9375,0,100,0,0,,,,
236245580,[[8.476e+04 0.000e+00 4.000e+00]],0.88375,11.625,0,100,0,0,,,,
236247680,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.884705882,11.52941176,0,100,0,0,,,,
236249764,[[8.476e+04 0.000e+00 4.000e+00]],0.88875,11.125,0,100,0,0,,,,
236251923,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.705,29.5,0,100,0,1,,,,
236254027,[[8.476e+04 0.000e+00 4.000e+00]],0.88625,11.375,0,100,0,0,,,,
236256156,[[8.476e+04 0.000e+00 4.000e+00]],0.885,11.5,0,100,0,0,,,,
236258261,[[8.476e+04 0.000e+00 3.875e+00]],0.899375,10.0625,0,100,0,0,,,,
236260444,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.598461538,40.15384615,0,100,0,1,,,,
236261359, client_var_med_img.txt,,,,,,,,,,
236262588,[[8.476e+04 0.000e+00 3.750e+00]],0.881875,11.8125,0,100,0,0,,,,
236264684,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.896470588,10.35294118,0,100,0,0,,,,
236266823,[[8.476e+04 0.000e+00 3.875e+00]],0.89125,10.875,0,100,0,0,,,,
236268933,[[8.476e+04 0.000e+00 4.000e+00]],0.88125,11.875,0,100,0,0,,,,
236271040,[[8.476e+04 0.000e+00 4.000e+00]],0.881875,11.8125,0,100,0,0,,,,
236273226,[[6.697300e+04 0.000000e+00 3.169925e+00]],0.096666667,90.33333333,0,100,0,3,,,,
236275479,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.607692308,39.23076923,0,100,0,1,,,,
236277750,[[8.476e+04 0.000e+00 4.000e+00]],0.86375,13.625,0,100,0,0,,,,
236279872,[[8.476e+04 0.000e+00 4.000e+00]],0.866875,13.3125,0,100,0,0,,,,
236281406, client_var_med_img.txt,,,,,,,,,,
236281990,[[8.476e+04 0.000e+00 4.000e+00]],0.865625,13.4375,0,100,0,0,,,,
236284102,[[8.476e+04 0.000e+00 4.000e+00]],0.845,15.5,0,100,0,0,,,,
236286319,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.573846154,42.61538462,0,100,0,1,,,,
236288455,[[8.476e+04 0.000e+00 4.000e+00]],0.874375,12.5625,0,100,0,0,,,,
236290544,[[8.47600000e+04 0.00000000e+00 4.05881389e+00]],0.93,7,0,100,0,0,,,,
236292582,[[8.476e+04 0.000e+00 4.000e+00]],0.89,11,0,100,0,0,,,,
236294725,[[6.69722222e+04 0.00000000e+00 3.16992500e+00]],0,110.3333333,0,100,0,2,,,,
236296883,[[8.476e+04 0.000e+00 4.000e+00]],0.883125,11.6875,0,100,0,0,,,,
236299041,[[8.476e+04 0.000e+00 3.875e+00]],0.885625,11.4375,0,100,0,0,,,,
236301229,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.636923077,36.30769231,0,100,0,1,,,,
236301609, client_var_med_img.txt,,,,,,,,,,
236303505,[[8.476e+04 0.000e+00 4.000e+00]],0.889375,11.0625,0,100,0,0,,,,
236305583,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.912352941,8.764705882,0,100,0,0,,,,
236307679,[[8.476e+04 0.000e+00 4.000e+00]],0.875,12.5,0,100,0,0,,,,
236309827,[[8.476e+04 0.000e+00 4.000e+00]],0.875,12.5,0,100,0,0,,,,
236311880,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.877647059,12.23529412,0,100,0,0,,,,
236314018,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.657692308,34.23076923,0,100,0,1,,,,
236316215,[[8.476e+04 0.000e+00 4.000e+00]],0.888125,11.1875,0,100,0,0,,,,
236318303,[[8.476e+04 0.000e+00 4.000e+00]],0.885,11.5,0,100,0,0,,,,
236320439,[[8.476e+04 0.000e+00 4.000e+00]],0.89375,10.625,0,100,0,0,,,,
236321750, client_var_med_img.txt,,,,,,,,,,
236322524,[[8.476e+04 0.000e+00 3.500e+00]],0.890625,10.9375,0,100,0,0,,,,
236324752,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.668571429,33.14285714,0,100,0,1,,,,
236326897,[[8.476e+04 0.000e+00 3.875e+00]],0.881875,11.8125,0,100,0,0,,,,
236328992,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.879411765,12.05882353,0,100,0,0,,,,
236331172,[[8.476e+04 0.000e+00 3.875e+00]],0.9,10,0,100,0,0,,,,
236333283,[[8.4760000e+04 0.0000000e+00 3.9068906e+00]],0.833333333,16.66666667,0,100,0,0,,,,
236335423,[[6.69722727e+04 0.00000000e+00 3.45943162e+00]],0.300909091,69.90909091,0,100,0,3,,,,
236337594,[[8.4760000e+04 0.0000000e+00 3.9068906e+00]],0.774666667,22.53333333,0,100,0,1,,,,
236339710,[[8.47600000e+04 0.00000000e+00 3.96981578e+00]],0.944705882,5.529411765,0,100,0,0,,,,
236341765, client_var_med_img.txt,,,,,,,,,,
236341785,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.936470588,6.352941176,0,100,0,0,,,,
236343842,[[8.476000e+04 0.000000e+00 4.169925e+00]],0.943333333,5.666666667,0,100,0,0,,,,
236345906,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.678571429,32.14285714,0,100,0,1,,,,
236348083,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.871764706,12.82352941,0,100,0,0,,,,
236350179,[[8.47600000e+04 0.00000000e+00 3.96981578e+00]],0.86,14,0,100,0,0,,,,
236352330,[[8.476e+04 0.000e+00 4.000e+00]],0.879375,12.0625,0,100,0,0,,,,
236354432,[[8.476e+04 0.000e+00 3.875e+00]],0.87375,12.625,0,100,0,0,,,,
236356632,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.584615385,41.53846154,0,100,0,1,,,,
236358791,[[8.476e+04 0.000e+00 3.875e+00]],0.879375,12.0625,0,100,0,0,,,,
236360871,[[8.476e+04 0.000e+00 4.000e+00]],0.88,12,0,100,0,0,,,,
236361796, client_var_med_img.txt,,,,,,,,,,
236363015,[[8.476e+04 0.000e+00 3.375e+00]],0.885,11.5,0,100,0,0,,,,
236365105,[[8.476e+04 0.000e+00 4.000e+00]],0.888125,11.1875,0,100,0,0,,,,
236367242,[[8.476e+04 0.000e+00 3.875e+00]],0.89,11,0,100,0,0,,,,
236369357,[[8.476e+04 0.000e+00 4.000e+00]],0.87,13,0,100,0,0,,,,
236371551,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.646153846,35.38461538,0,100,0,1,,,,
236373644,[[8.476e+04 0.000e+00 4.000e+00]],0.881875,11.8125,0,100,0,0,,,,
236375729,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.879411765,12.05882353,0,100,0,0,,,,
236377832,[[8.476e+04 0.000e+00 4.000e+00]],0.87875,12.125,0,100,0,0,,,,
236379933,[[8.476e+04 0.000e+00 4.000e+00]],0.876875,12.3125,0,100,0,0,,,,
236381890, client_var_med_img.txt,,,,,,,,,,
236382033,[[8.476e+04 0.000e+00 3.625e+00]],0.87375,12.625,0,100,0,0,,,,
236384263,[[6.69725556e+04 0.00000000e+00 3.16992500e+00]],0,105.3333333,0,100,0,2,,,,
236386471,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.625384615,37.46153846,0,100,0,1,,,,
236388738,[[6.69721000e+04 0.00000000e+00 3.32192809e+00]],0.16,84,0,100,0,3,,,,
236390883,[[8.476e+04 0.000e+00 4.000e+00]],0.871875,12.8125,0,100,0,0,,,,
236392990,[[8.476e+04 0.000e+00 3.875e+00]],0.884375,11.5625,0,100,0,0,,,,
236395111,[[8.476e+04 0.000e+00 4.000e+00]],0.87875,12.125,0,100,0,0,,,,
236397208,[[8.476e+04 0.000e+00 3.875e+00]],0.87125,12.875,0,100,0,0,,,,
236399312,[[8.476e+04 0.000e+00 4.000e+00]],0.884375,11.5625,0,100,0,0,,,,
236401519,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.633076923,36.69230769,0,100,0,1,,,,
236402062, client_var_med_img.txt,,,,,,,,,,
236403786,[[8.4760000e+04 0.0000000e+00 3.9068906e+00]],0.877333333,12.26666667,0,100,0,0,,,,
236405933,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.883529412,11.64705882,0,100,0,0,,,,
236408015,[[8.476e+04 0.000e+00 4.000e+00]],0.875,12.5,0,100,0,0,,,,
236410115,[[8.476e+04 0.000e+00 4.000e+00]],0.87,13,0,100,0,0,,,,
236412222,[[8.476e+04 0.000e+00 4.000e+00]],0.896875,10.3125,0,100,0,0,,,,
236414369,[[8.4760000e+04 0.0000000e+00 3.5849625e+00]],0.6,40,0,100,0,1,,,,
236416546,[[8.476e+04 0.000e+00 4.000e+00]],0.875,12.5,0,100,0,0,,,,
236418638,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.894705882,10.52941176,0,100,0,0,,,,
236420686,[[8.476e+04 0.000e+00 4.000e+00]],0.8975,10.25,0,100,0,0,,,,
236422140, client_var_med_img.txt,,,,,,,,,,
236422780,[[8.476e+04 0.000e+00 3.625e+00]],0.881875,11.8125,0,100,0,0,,,,
236424862,[[8.476e+04 0.000e+00 4.000e+00]],0.8925,10.75,0,100,0,0,,,,
236427014,[[8.47600000e+04 0.00000000e+00 3.96981578e+00]],0.881764706,11.82352941,0,100,0,0,,,,
236429106,[[8.47600000e+04 0.00000000e+00 4.24792751e+00]],0.886842105,11.31578947,0,100,0,0,,,,
236431335,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.656428571,34.35714286,0,100,0,1,,,,
236433466,[[8.476e+04 0.000e+00 4.000e+00]],0.890625,10.9375,0,100,0,0,,,,
236435564,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.893529412,10.64705882,0,100,0,0,,,,
236437674,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.895882353,10.41176471,0,100,0,0,,,,
236439754,[[8.476e+04 0.000e+00 4.000e+00]],0.880625,11.9375,0,100,0,0,,,,
236441840,[[8.476e+04 0.000e+00 4.000e+00]],0.88125,11.875,0,100,0,0,,,,
236442171, client_var_med_img.txt,,,,,,,,,,
236444051,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.674285714,32.57142857,0,100,0,1,,,,
236446176,[[8.476e+04 0.000e+00 4.000e+00]],0.885625,11.4375,0,100,0,0,,,,
236448306,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.895,10.5,0,100,0,0,,,,
236450390,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.9,10,0,100,0,0,,,,
236452473,[[8.476e+04 0.000e+00 4.000e+00]],0.89125,10.875,0,100,0,0,,,,
236454578,[[8.476e+04 0.000e+00 4.000e+00]],0.886875,11.3125,0,100,0,0,,,,
236456730,[[8.4760000e+04 0.0000000e+00 3.5849625e+00]],0.595,40.5,0,100,0,1,,,,
236458912,[[8.476e+04 0.000e+00 4.000e+00]],0.86,14,0,100,0,0,,,,
236461004,[[8.476e+04 0.000e+00 4.000e+00]],0.879375,12.0625,0,100,0,0,,,,
236462312, client_var_med_img.txt,,,,,,,,,,
236463104,[[8.476e+04 0.000e+00 3.875e+00]],0.865,13.5,0,100,0,0,,,,
236465308,[[6.697300e+04 0.000000e+00 3.169925e+00]],0.098888889,90.11111111,0,100,0,3,,,,
236467577,[[8.476e+04 0.000e+00 4.000e+00]],0.87,13,0,100,0,0,,,,
236469734,[[8.476e+04 0.000e+00 4.000e+00]],0.878125,12.1875,0,100,0,0,,,,
236471846,[[8.476e+04 0.000e+00 4.000e+00]],0.876875,12.3125,0,100,0,0,,,,
236473942,[[8.4760000e+04 0.0000000e+00 3.9068906e+00]],0.864666667,13.53333333,0,100,0,0,,,,
236476100,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.596923077,40.30769231,0,100,0,1,,,,
236478228,[[8.476e+04 0.000e+00 4.000e+00]],0.88,12,0,100,0,0,,,,
236480348,[[8.476e+04 0.000e+00 3.875e+00]],0.8875,11.25,0,100,0,0,,,,
236482343, client_var_med_img.txt,,,,,,,,,,
236482405,[[8.476e+04 0.000e+00 4.000e+00]],0.885625,11.4375,0,100,0,0,,,,
236484498,[[8.476e+04 0.000e+00 4.000e+00]],0.881875,11.8125,0,100,0,0,,,,
236486575,[[8.476e+04 0.000e+00 4.000e+00]],0.888125,11.1875,0,100,0,0,,,,
236488660,[[8.476e+04 0.000e+00 4.000e+00]],0.881875,11.8125,0,100,0,0,,,,
236490803,[[8.476e+04 0.000e+00 4.000e+00]],0.871875,12.8125,0,100,0,0,,,,
236492978,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.626923077,37.30769231,0,100,0,1,,,,
236495112,[[8.476e+04 0.000e+00 4.000e+00]],0.871875,12.8125,0,100,0,0,,,,
236497402,[[6.697300e+04 0.000000e+00 3.169925e+00]],0,109.4444444,0,100,0,2,,,,
236499569,[[8.476e+04 0.000e+00 4.000e+00]],0.88625,11.375,0,100,0,0,,,,
236501695,[[8.476e+04 0.000e+00 4.000e+00]],0.908125,9.1875,0,100,0,0,,,,
236502421, client_var_med_img.txt,,,,,,,,,,
236503798,[[8.476e+04 0.000e+00 4.000e+00]],0.87625,12.375,0,100,0,0,,,,
236505900,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.898823529,10.11764706,0,100,0,0,,,,
236507998,[[8.476e+04 0.000e+00 4.000e+00]],0.873125,12.6875,0,100,0,0,,,,
236510203,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.632307692,36.76923077,0,100,0,1,,,,
236512407,[[8.476e+04 0.000e+00 4.000e+00]],0.8775,12.25,0,100,0,0,,,,
236514504,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.901176471,9.882352941,0,100,0,0,,,,
236516591,[[8.476e+04 0.000e+00 4.000e+00]],0.8875,11.25,0,100,0,0,,,,
236518670,[[8.476e+04 0.000e+00 4.000e+00]],0.88125,11.875,0,100,0,0,,,,
236520759,[[8.47600000e+04 0.00000000e+00 4.24792751e+00]],0.868947368,13.10526316,0,100,0,0,,,,
236522562, client_var_med_img.txt,,,,,,,,,,
236522875,[[8.476e+04 0.000e+00 3.500e+00]],0.888125,11.1875,0,100,0,0,,,,
236524976,[[8.476e+04 0.000e+00 4.000e+00]],0.879375,12.0625,0,100,0,0,,,,
236527186,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.643846154,35.61538462,0,100,0,1,,,,
236529423,[[8.476e+04 0.000e+00 4.000e+00]],0.87875,12.125,0,100,0,0,,,,
236531519,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.891176471,10.88235294,0,100,0,0,,,,
236533659,[[8.476e+04 0.000e+00 4.000e+00]],0.870625,12.9375,0,100,0,0,,,,
236535778,[[8.476e+04 0.000e+00 3.875e+00]],0.880625,11.9375,0,100,0,0,,,,
236537869,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.895882353,10.41176471,0,100,0,0,,,,
236539927,[[8.476e+04 0.000e+00 3.875e+00]],0.88625,11.375,0,100,0,0,,,,
236542082,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.653076923,34.69230769,0,100,0,1,,,,
236542656, client_var_med_img.txt,,,,,,,,,,
236544272,[[8.476e+04 0.000e+00 3.875e+00]],0.893125,10.6875,0,100,0,0,,,,
236546377,[[8.476e+04 0.000e+00 4.000e+00]],0.8825,11.75,0,100,0,0,,,,
236548476,[[8.476e+04 0.000e+00 4.000e+00]],0.861875,13.8125,0,100,0,0,,,,
236550576,[[8.476e+04 0.000e+00 4.000e+00]],0.873125,12.6875,0,100,0,0,,,,
236552671,[[8.476e+04 0.000e+00 4.000e+00]],0.871875,12.8125,0,100,0,0,,,,
236554812,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.892352941,10.76470588,0,100,0,0,,,,
236557078,[[8.4760000e+04 0.0000000e+00 3.5849625e+00]],0.5825,41.75,0,100,0,1,,,,
236559238,[[8.476e+04 0.000e+00 4.000e+00]],0.88625,11.375,0,100,0,0,,,,
236561329,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.876470588,12.35294118,0,100,0,0,,,,
236562734, client_var_med_img.txt,,,,,,,,,,
236563423,[[8.476e+04 0.000e+00 3.625e+00]],0.875625,12.4375,0,100,0,0,,,,
236565623,[[6.69730000e+04 0.00000000e+00 3.32192809e+00]],0.156,84.4,0,100,0,3,,,,
236567767,[[8.476e+04 0.000e+00 4.000e+00]],0.88125,11.875,0,100,0,0,,,,
236569854,[[8.476e+04 0.000e+00 4.000e+00]],0.88375,11.625,0,100,0,0,,,,
236571948,[[8.476e+04 0.000e+00 4.000e+00]],0.895,10.5,0,100,0,0,,,,
236574035,[[8.476e+04 0.000e+00 4.000e+00]],0.880625,11.9375,0,100,0,0,,,,
236576177,[[8.47600000e+04 0.00000000e+00 3.96981578e+00]],0.887647059,11.23529412,0,100,0,0,,,,
236578266,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.890588235,10.94117647,0,100,0,0,,,,
236580507,[[8.47600000e+04 0.00000000e+00 3.54659356e+00]],0.624615385,37.53846154,0,100,0,1,,,,
236582600,[[8.476e+04 0.000e+00 4.000e+00]],0.875,12.5,0,100,0,0,,,,
236582875, client_var_med_img.txt,,,,,,,,,,
236584719,[[8.476000e+04 0.000000e+00 4.169925e+00]],0.837777778,16.22222222,0,100,0,0,,,,
236586875,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.888823529,11.11764706,0,100,0,0,,,,
236588969,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.888823529,11.11764706,0,100,0,0,,,,
236591062,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.885294118,11.47058824,0,100,0,0,,,,
236593110,[[8.476e+04 0.000e+00 4.000e+00]],0.8825,11.75,0,100,0,0,,,,
236595208,[[8.47600000e+04 0.00000000e+00 3.96981578e+00]],0.895882353,10.41176471,0,100,0,0,,,,
236597348,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.646153846,35.38461538,0,100,0,1,,,,
236599546,[[8.476e+04 0.000e+00 3.875e+00]],0.88375,11.625,0,100,0,0,,,,
236601656,[[8.476e+04 0.000e+00 4.000e+00]],0.88875,11.125,0,100,0,0,,,,
236603015, client_var_med_img.txt,,,,,,,,,,
236603757,[[8.47600000e+04 0.00000000e+00 3.26393343e+00]],0.882941176,11.70588235,0,100,0,0,,,,
236605850,[[8.476e+04 0.000e+00 4.000e+00]],0.881875,11.8125,0,100,0,0,,,,
236607961,[[8.476e+04 0.000e+00 3.875e+00]],0.878125,12.1875,0,100,0,0,,,,
236610065,[[8.476e+04 0.000e+00 4.000e+00]],0.874375,12.5625,0,100,0,0,,,,
236612168,[[8.476e+04 0.000e+00 3.875e+00]],0.895,10.5,0,100,0,0,,,,
236614351,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.669285714,33.07142857,0,100,0,1,,,,
236616491,[[8.476e+04 0.000e+00 3.875e+00]],0.8975,10.25,0,100,0,0,,,,
236618606,[[8.476e+04 0.000e+00 4.000e+00]],0.88,12,0,100,0,0,,,,
236620698,[[8.476e+04 0.000e+00 4.000e+00]],0.868125,13.1875,0,100,0,0,,,,
236622819,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.888823529,11.11764706,0,100,0,0,,,,
236623078, client_var_med_img.txt,,,,,,,,,,
236624915,[[8.476e+04 0.000e+00 4.000e+00]],0.88125,11.875,0,100,0,0,,,,
236626974,[[8.476e+04 0.000e+00 4.000e+00]],0.879375,12.0625,0,100,0,0,,,,
236629203,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.622307692,37.76923077,0,100,0,1,,,,
236631424,[[8.476e+04 0.000e+00 4.000e+00]],0.8875,11.25,0,100,0,0,,,,
236633530,[[8.476e+04 0.000e+00 4.000e+00]],0.87875,12.125,0,100,0,0,,,,
236635608,[[8.476e+04 0.000e+00 4.000e+00]],0.88,12,0,100,0,0,,,,
