9219866,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.311,68.9,0,1500,0,2
509149890, 1client_big_img.txt,,,,,,
509170015, 2client_var_big_img.txt,,,,,,
509190328, 3client_small_txt_1.txt,,,,,,
509210390, 4client_med_img_2.txt,,,,,,
509222015,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.803076923,19.69230769,0,100,0,1
509224124,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.982142857,1.785714286,0,100,0,1
509226359,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.521,718.5,0,100,0,3
509228624,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.303636364,69.63636364,0,1500,0,0
509230531, 5client_var_med_img.txt,,,,,,
509230804,[[3.33471667e+05 0.00000000e+00 2.91829583e+00]],0.608333333,39.16666667,0,100,0,1
509232988,[[6.6973e+04 0.0000e+00 3.0000e+00]],0.918083333,122.875,0,100,0,2
509235141,[[6.697300e+04 0.000000e+00 3.169925e+00]],0.924888889,112.6666667,0,1500,0,2
509237417,[[8.47600000e+04 0.00000000e+00 3.54659356e+00]],0.580769231,41.92307692,0,1500,0,1
509239700,[[6.69730000e+04 0.00000000e+00 3.32192809e+00]],0.113,88.7,0,100,0,3
509241851,[[6.6972875e+04 0.0000000e+00 3.0000000e+00]],0.911416667,132.875,0,100,0,2
509244152,[[8.476e+04 0.000e+00 4.000e+00]],0.8875,11.25,0,1500,0,0
509246443,[[6.6973e+04 0.0000e+00 3.0000e+00]],0.9185,122.25,0,100,0,2
509248619,[[8.476e+04 0.000e+00 3.875e+00]],0.873125,12.6875,0,1500,0,0
509250687, 1client_big_img.txt,,,,,,
509250782,[[6.6973e+04 0.0000e+00 2.0000e+00]],0.918,123,0,100,0,2
509253246,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.911583333,132.625,0,1500,0,0
509255375,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.145,85.5,0,1500,0,1
509257602,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.785833333,321.25,0,100,0,2
509259867,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.898666667,152,0,1500,0,0
509261992,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.89625,155.625,0,1500,0,0
509264274,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.652888889,520.6666667,0,1500,0,2
509266366,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.891428571,162.8571429,0,1500,0,0
509268656,[[1.669582e+06 0.000000e+00 1.000000e-10]],0,1601,0,1500,0,3
509270718, 2client_var_big_img.txt,,,,,,
509271552,[[2.95563900e+06 0.00000000e+00 2.32192809e+00]],0.844533333,233.2,0,1500,0,0
509275780,[[3.272814e+06 0.000000e+00 1.000000e-10]],0,2999,0,1500,0,2
509279849,[[3.276757e+06 0.000000e+00 3.000000e+00]],0.90825,137.625,0,1500,0,0
509281977,[[3.27675700e+06 0.00000000e+00 2.32192809e+00]],0.8048,292.8,0,1500,0,0
509284458,[[3.276757e+06 0.000000e+00 1.000000e-10]],0.167333333,1249,0,1500,0,1
509286919,[[3.27675700e+06 0.00000000e+00 2.32192809e+00]],0.832,252,0,1500,0,0
509289028,[[3.27675700e+06 0.00000000e+00 2.80735492e+00]],0.856857143,214.7142857,0,1500,0,0
509291126,[[3.27675700e+06 9.18000000e+02 1.08923008e+00]],0.348571429,65.14285714,0,1500,0,0
509291171, 3client_small_txt_1.txt,,,,,,
509293297,[[0.00e+00 5.84e+02 1.00e-10]],0.995555556,0.444444444,0,100,0,2
509295422,[[0.00e+00 5.84e+02 1.00e-10]],0.994444444,0.555555556,0,100,0,2
509297751,[[0.00e+00 5.84e+02 1.00e-10]],0.988333333,1.166666667,0,100,0,2
509299919,[[0.00e+00 5.84e+02 1.00e-10]],0.99,1,0,100,0,2
509301981,[[0.00e+00 5.84e+02 1.00e-10]],0.99,1,0,100,0,2
509304170,[[0.00e+00 5.84e+02 1.00e-10]],0.991111111,0.888888889,0,100,0,2
509306342,[[0.00e+00 5.84e+02 1.00e-10]],0.986666667,1.333333333,0,100,0,2
509308618,[[0.00e+00 5.84e+02 1.00e-10]],0.925625,7.4375,0,100,0,3
509310760,[[0.00e+00 5.84e+02 1.00e-10]],0.925384615,7.461538462,0,100,0,3
509311250, 4client_med_img_2.txt,,,,,,
509313311,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.663636364,33.63636364,0,100,0,1
509315644,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.580666667,629,0,100,0,3
509317932,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.903619048,144.5714286,0,1500,0,2
509320153,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.298,70.2,0,1500,0,0
509322409,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.34,66,0,100,0,2
509324576,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.826923077,17.30769231,0,100,0,1
509326746,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.628222222,557.6666667,0,100,0,3
509329348,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.73,27,0,1500,0,1
509331484, 5client_var_med_img.txt,,,,,,
509331635,[[3.51236786e+05 0.00000000e+00 2.97809489e+00]],0.585714286,41.42857143,0,100,0,0
509333883,[[6.6973e+04 0.0000e+00 3.0000e+00]],0.919166667,121.25,0,100,0,2
509336065,[[6.697300e+04 0.000000e+00 3.169925e+00]],0.909777778,135.3333333,0,1500,0,2
509338184,[[8.47600000e+04 0.00000000e+00 3.66449778e+00]],0.665,33.5,0,1500,0,1
509340519,[[6.6973e+04 0.0000e+00 3.0000e+00]],0.92125,118.125,0,100,0,2
509342881,[[6.69727000e+04 0.00000000e+00 3.32192809e+00]],0.127,87.3,0,1500,0,3
509345348,[[6.69726000e+04 0.00000000e+00 3.32192809e+00]],0.104,89.6,0,100,0,2
509347583,[[8.476000e+04 0.000000e+00 4.169925e+00]],0.918333333,8.166666667,0,100,0,0
509349646,[[8.476e+04 0.000e+00 4.000e+00]],0.89125,10.875,0,100,0,0
509351593, 1client_big_img.txt,,,,,,
509351851,[[9.50072909e+05 0.00000000e+00 2.04945207e+00]],0.577272727,42.27272727,0,100,0,1
509353919,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.259,74.1,0,100,0,0
509356351,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.736666667,26.33333333,0,100,0,1
509360747,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.855757576,216.3636364,0,100,0,2
509362818,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.975,2.5,0,1500,0,2
509364938,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.89,165,0,100,0,0
509367230,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.642444444,536.3333333,0,1500,0,2
509369413,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.374444444,62.55555556,0,1500,0,1
509371667,[[1.99228500e+06 0.00000000e+00 7.21928095e-01]],0.859866667,210.2,0,100,0,0
509371890, 2client_var_big_img.txt,,,,,,
509375902,[[3.272814e+06 0.000000e+00 1.000000e-10]],0,2272,0,1500,0,3
509378306,[[3.27675700e+06 0.00000000e+00 2.32192809e+00]],0.834,249,0,1500,0,0
509382637,[[3.272815e+06 0.000000e+00 1.000000e-10]],0,2917,0,1500,0,2
509386273,[[3.2767570e+06 0.0000000e+00 2.5849625e+00]],0.857,214.5,0,1500,0,0
509388337,[[3.2767570e+06 0.0000000e+00 2.5849625e+00]],0.841777778,237.3333333,0,1500,0,0
509390445,[[3.27675700e+06 0.00000000e+00 2.32192809e+00]],0.814933333,277.6,0,1500,0,0
509392015, 3client_small_txt_1.txt,,,,,,
509392525,[[3.27675700e+06 9.18000000e+02 7.34529921e-01]],0.585714286,41.42857143,0,1500,0,0
509394815,[[0.00e+00 9.18e+02 1.00e-10]],0.99,1,0,100,0,1
509396962,[[0.00e+00 9.18e+02 1.00e-10]],0.989545455,1.045454545,0,100,0,1
509399097,[[0.00e+00 9.18e+02 1.00e-10]],0.985,1.5,0,100,0,1
509401235,[[0.00e+00 9.18e+02 1.00e-10]],0.986111111,1.388888889,0,100,0,1
509403515,[[0.00e+00 9.18e+02 1.00e-10]],0.985714286,1.428571429,0,100,0,1
509405696,[[0.00e+00 9.18e+02 1.00e-10]],0.99,1,0,100,0,1
509407823,[[0.00e+00 9.18e+02 1.00e-10]],0.987894737,1.210526316,0,100,0,1
509409920,[[0.00e+00 9.18e+02 1.00e-10]],0.987368421,1.263157895,0,100,0,1
509412007,[[8.30895000e+05 9.18000000e+02 8.73981048e-01]],0.85,15,0,100,0,1
509412046, 4client_med_img_2.txt,,,,,,
509414110,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.985,1.5,0,100,0,1
509416245,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.989375,1.0625,0,100,0,1
509418312,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.985,1.5,0,100,0,1
509420511,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.982,1.8,0,100,0,1
509422625,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.985,1.5,0,100,0,1
509424736,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.983125,1.6875,0,100,0,1
509426899,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.975714286,2.428571429,0,100,0,1
509428947,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.986666667,1.333333333,0,100,0,1
509430989,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.983157895,1.684210526,0,100,0,1
