801630117,[[0.00e+00 9.18e+02 1.00e-10]],0.999851852,1,2
801632185,[[0.00e+00 5.84e+02 1.00e-10]],0.999848485,1,0
801634293,[[0.00e+00 9.18e+02 1.00e-10]],0.998962963,1,3
801636377,[[0.00e+00 5.84e+02 1.00e-10]],0.998333333,1,1
801638458,[[0.00e+00 9.18e+02 1.00e-10]],0.99962963,1,2
801640559,[[0.00e+00 5.84e+02 1.00e-10]],0.999259259,1,0
801642643,[[0.00e+00 9.18e+02 1.00e-10]],0.999074074,1,3
801643953, client_var_big_img.txt,,,
801644751,[[3.27281400e+06 5.84000000e+02 5.43564443e-01]],0.9115,3,0
801647704,[[3.276757e+06 0.000000e+00 3.000000e+00]],0.913416667,3,1
801649836,[[3.276757e+06 0.000000e+00 2.000000e+00]],0.7485,3,2
801652205,[[3.272815e+06 0.000000e+00 1.000000e-10]],0.272666667,3,0
801654630,[[3.276757e+06 0.000000e+00 3.000000e+00]],0.92525,3,3
801656845,[[3.272814e+06 0.000000e+00 1.000000e-10]],0.306666667,3,1
801659110,[[3.2767570e+06 0.0000000e+00 1.5849625e+00]],0.730666667,3,0
801661231,[[3.276757e+06 0.000000e+00 3.000000e+00]],0.909666667,3,2
801663379,[[3.272814e+06 0.000000e+00 1.000000e-10]],0.072666667,3,1
801664812, client_var_med_img.txt,,,
801666393,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.983809524,0,0
801668562,[[8.476e+04 0.000e+00 4.000e+00]],0.991833333,0,2
801670660,[[6.69723000e+04 0.00000000e+00 3.32192809e+00]],0.947933333,0,3
801672719,[[6.69730000e+04 0.00000000e+00 3.45943162e+00]],0.956424242,0,1
801674801,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.980904762,0,0
801676891,[[8.476e+04 0.000e+00 4.000e+00]],0.992291667,0,2
801678995,[[6.69724167e+04 0.00000000e+00 3.58496250e+00]],0.966166667,0,3
801681068,[[6.69729167e+04 0.00000000e+00 3.58496250e+00]],0.963666667,0,1
801683174,[[8.4760000e+04 0.0000000e+00 3.9068906e+00]],0.9876,0,0
801684921, client_big_img.txt,,,
801685246,[[5.07801867e+05 0.00000000e+00 3.37355726e+00]],0.984044444,2,1
801687404,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.984444444,3,0
801689443,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.956727273,3,3
801691538,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.592,3,1
801693627,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.979222222,3,0
801695756,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.957818182,3,1
801697836,[[1.67116700e+06 3.87100000e+03 3.71232327e-01]],0.989571429,3,0
801699918,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.955454545,3,1
801702055,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.988871795,3,3
801704119,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.644222222,3,0
801705078, client_med_img_2.txt,,,
801706656,[[8.3089500e+05 0.0000000e+00 4.1381685e-01]],0.963055556,2,1
801708886,[[8.30895000e+05 3.87100000e+03 3.71232327e-01]],0.991285714,2,2
801711046,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.978777778,2,3
801713127,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.840933333,2,1
801715315,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.992857143,2,2
801717408,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.978777778,2,0
801719447,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.971111111,2,1
801721632,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.992333333,2,3
801723691,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.793833333,2,2
801725109, client_small_txt_1.txt,,,
801725851,[[8.24536000e+05 5.84000000e+02 6.50022422e-01]],0.9685,2,0
801727988,[[0.00e+00 9.18e+02 1.00e-10]],0.997921569,1,3
801730130,[[0.00e+00 5.84e+02 1.00e-10]],0.996416667,1,1
801732261,[[0.00e+00 9.18e+02 1.00e-10]],0.999296296,1,2
801734350,[[0.00e+00 5.84e+02 1.00e-10]],0.999111111,1,3
801736418,[[0.00e+00 5.84e+02 1.00e-10]],0.995958333,1,1
801738575,[[0.00e+00 9.18e+02 1.00e-10]],0.99937037,1,2
801740657,[[0.00e+00 5.84e+02 1.00e-10]],0.999296296,1,0
801742734,[[0.00e+00 9.18e+02 1.00e-10]],0.997960784,1,3
801744809,[[0.00e+00 5.84e+02 1.00e-10]],0.995666667,1,1
801745171, client_var_big_img.txt,,,
801747922,[[3.2767570e+06 0.0000000e+00 1.5849625e+00]],0.686444444,3,0
801750163,[[3.27675700e+06 0.00000000e+00 2.80735492e+00]],0.905238095,3,0
801752201,[[3.276757e+06 0.000000e+00 3.169925e+00]],0.913333333,3,2
801754314,[[3.272814e+06 0.000000e+00 1.000000e-10]],0.124,3,0
801757199,[[3.27675700e+06 0.00000000e+00 2.80735492e+00]],0.905142857,3,3
801759452,[[3.272815e+06 0.000000e+00 1.000000e-10]],0.324,3,1
801761828,[[3.2767570e+06 0.0000000e+00 1.5849625e+00]],0.714888889,3,0
801764012,[[3.276757e+06 0.000000e+00 3.000000e+00]],0.907666667,3,1
801765515, client_var_med_img.txt,,,
801766189,[[7.94092667e+05 0.00000000e+00 3.16992500e+00]],0.932444444,2,0
801768230,[[8.476e+04 0.000e+00 4.000e+00]],0.9935,0,2
801770401,[[6.69724167e+04 0.00000000e+00 3.58496250e+00]],0.964055556,0,1
801772491,[[8.4760000e+04 0.0000000e+00 3.9068906e+00]],0.988844444,0,3
801774567,[[6.69725833e+04 0.00000000e+00 3.58496250e+00]],0.966944444,0,0
801776621,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.993607843,0,2
801778675,[[6.69726364e+04 0.00000000e+00 3.45943162e+00]],0.952,0,1
801780853,[[8.4760000e+04 0.0000000e+00 3.9068906e+00]],0.987155556,0,0
801782915,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.99545098,0,3
801785009,[[6.69729167e+04 0.00000000e+00 3.58496250e+00]],0.9685,0,2
801785640, client_big_img.txt,,,
801787202,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.947333333,3,1
801789268,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.984333333,3,0
801791357,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.954242424,3,1
801793502,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.986769231,3,0
801795597,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.942466667,3,1
801797735,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.983388889,3,3
801799770,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.625,3,0
801801829,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.945066667,3,1
801803945,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.987179487,3,0
801805734, client_med_img_2.txt,,,
801806080,[[1.33505820e+06 0.00000000e+00 9.70950594e-01]],0.949066667,3,1
801808335,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.991857143,2,0
801810425,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.970307692,2,2
801812566,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.983285714,2,0
801814726,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.968388889,2,3
801816909,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.765,2,2
801819214,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.975888889,2,0
801821337,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.957757576,2,1
801823439,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.987952381,2,2
801825546,[[8.24536000e+05 5.84000000e+02 3.91243564e-01]],0.985230769,2,0
801825812, client_small_txt_1.txt,,,
801827614,[[0.00e+00 9.18e+02 1.00e-10]],0.998888889,1,1
801829698,[[0.00e+00 9.18e+02 1.00e-10]],0.999777778,1,2
801831772,[[0.00e+00 5.84e+02 1.00e-10]],0.999481481,1,3
801833877,[[0.00e+00 5.84e+02 1.00e-10]],0.996862745,1,1
801835966,[[0.00e+00 9.18e+02 1.00e-10]],0.999592593,1,2
801838035,[[0.00e+00 5.84e+02 1.00e-10]],0.999333333,1,0
801840106,[[0.00e+00 9.18e+02 1.00e-10]],0.999259259,1,3
801842185,[[0.00e+00 5.84e+02 1.00e-10]],0.997333333,1,1
801844259,[[0.00e+00 9.18e+02 1.00e-10]],0.999518519,1,2
801845843, client_var_big_img.txt,,,
801846323,[[0.00e+00 5.84e+02 1.00e-10]],0.999933333,1,0
801848884,[[3.27675700e+06 0.00000000e+00 2.80735492e+00]],0.911714286,4,1
801851148,[[3.2767570e+06 0.0000000e+00 1.5849625e+00]],0.708888889,4,2
801853392,[[3.272815e+06 0.000000e+00 1.000000e-10]],0.146666667,4,3
801856256,[[3.272815e+06 0.000000e+00 1.000000e-10]],0.374,4,0
801858432,[[3.27675700e+06 0.00000000e+00 2.80735492e+00]],0.891333333,4,1
801860568,[[3.2767570e+06 0.0000000e+00 1.5849625e+00]],0.710666667,4,0
801862733,[[3.2767570e+06 0.0000000e+00 2.5849625e+00]],0.882555556,4,3
801865087,[[3.272815e+06 0.000000e+00 1.000000e-10]],0.293333333,4,1
801865875, client_var_med_img.txt,,,
801867431,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.979897436,0,2
801869595,[[6.69730000e+04 0.00000000e+00 3.32192809e+00]],0.946066667,0,0
801871656,[[8.476e+04 0.000e+00 3.875e+00]],0.992791667,0,3
801873831,[[6.6973000e+04 0.0000000e+00 3.5849625e+00]],0.9645,0,1
801875959,[[8.47600000e+04 0.00000000e+00 3.77355726e+00]],0.9928,0,2
801878135,[[6.69730000e+04 0.00000000e+00 3.70043972e+00]],0.975230769,0,0
801880207,[[8.47600000e+04 0.00000000e+00 3.96981578e+00]],0.996039216,0,3
801882254,[[6.6973000e+04 0.0000000e+00 3.5849625e+00]],0.967111111,0,1
801884320,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.980923077,0,0
801886000, client_big_img.txt,,,
801886468,[[6.51333929e+05 0.00000000e+00 2.97809489e+00]],0.97852381,2,1
801888614,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.988769231,3,0
801890673,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.955733333,3,2
801892943,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.945407407,3,1
801895043,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.986833333,3,2
801897114,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.945851852,3,3
801899212,[[1.669582e+06 0.000000e+00 1.000000e-10]],0.657333333,3,0
801901728,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.93437037,3,1
801903961,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.986388889,3,2
801906031, client_med_img_2.txt,,,
801906124,[[1.54886114e+06 0.00000000e+00 5.91672779e-01]],0.903809524,3,1
801908270,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.990952381,2,3
801910388,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.808333333,2,2
801912493,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.972277778,2,0
801914585,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.961939394,2,1
801916758,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.99152381,2,2
801918874,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.974777778,2,0
801920985,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.974555556,2,1
801923135,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.993095238,2,3
801925294,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.816666667,2,2
801926031, client_small_txt_1.txt,,,
801927594,[[0.00e+00 5.84e+02 1.00e-10]],0.99962963,1,0
801929668,[[0.00e+00 9.18e+02 1.00e-10]],0.99854902,1,3
801931811,[[0.00e+00 5.84e+02 1.00e-10]],0.997176471,1,1
801933895,[[0.00e+00 9.18e+02 1.00e-10]],0.999666667,1,0
801935965,[[0.00e+00 9.18e+02 1.00e-10]],0.999148148,1,3
801938076,[[0.00e+00 5.84e+02 1.00e-10]],0.998196078,1,1
801940214,[[0.00e+00 9.18e+02 1.00e-10]],0.999481481,1,2
801942297,[[0.00e+00 5.84e+02 1.00e-10]],0.999296296,1,0
801944388,[[0.00e+00 9.18e+02 1.00e-10]],0.998431373,1,3
801946109, client_var_big_img.txt,,,
801946505,[[0.00e+00 5.84e+02 1.00e-10]],0.9958,1,1
801948776,[[3.276757e+06 0.000000e+00 2.000000e+00]],0.770333333,4,0
801951004,[[3.27675700e+06 0.00000000e+00 3.32192809e+00]],0.950933333,4,2
801953214,[[3.272815e+06 0.000000e+00 1.000000e-10]],0.180666667,4,0
801955764,[[3.276757e+06 0.000000e+00 3.169925e+00]],0.940814815,4,1
801957968,[[3.276757e+06 0.000000e+00 2.000000e+00]],0.802333333,4,0
801960049,[[3.27675700e+06 0.00000000e+00 3.32192809e+00]],0.940533333,4,3
801962264,[[3.272814e+06 0.000000e+00 1.000000e-10]],0.37,4,1
801964361,[[3.2767570e+06 0.0000000e+00 1.5849625e+00]],0.744888889,4,0
801966234, client_var_med_img.txt,,,
801966478,[[1.94675825e+06 0.00000000e+00 3.58496250e+00]],0.9665,3,1
801968638,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.986952381,0,0
801970791,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.995490196,0,2
801972899,[[6.69730000e+04 0.00000000e+00 3.45943162e+00]],0.962363636,0,3
801975117,[[6.69727273e+04 0.00000000e+00 3.45943162e+00]],0.954666667,0,0
801977224,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.993137255,0,2
801979316,[[6.69726923e+04 0.00000000e+00 3.70043972e+00]],0.971897436,0,3
801981483,[[6.69726923e+04 0.00000000e+00 3.70043972e+00]],0.973333333,0,1
801983602,[[8.4760000e+04 0.0000000e+00 3.9068906e+00]],0.988666667,0,0
801985689,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.995686275,0,2
801987790,[[6.6973e+04 0.0000e+00 1.0000e-10]],0.972,0,3
,,,,
,,,,
   Category  BestConfigIndex  MeanReward  ...  Count  TotalCount  Percentage,,testing 'workloads/client_big_img.txt',,
0         0                3    0.871190  ...     14          67    0.208955,,"scores (lower is better, * is best):",,
1         1                1    0.961175  ...     13          52    0.250000,, - option 0: 32.6190476190476190476,,
2         2                2    0.894654  ...     16          62    0.258065,, - option 1: 7.6818181818181818181 *,,
3         3                1    0.889142  ...     16          50    0.320000,, - option 2: 31.052631578947368421,,
4         4                0    0.859698  ...      7          20    0.350000,, - option 3: 487.0,,
,,testing 'workloads/client_med_img_2.txt',,
total response time: 32059.58456225148,,"scores (lower is better, * is best):",,
vigilance= 0.5,, - option 0: 19.782608695652173913,,
normalise 1500,, - option 1: 4.04 *,,
,, - option 2: 18.0,,
5 loop ,, - option 3: 297.0,,
,,testing 'workloads/client_small_txt_1.txt',,
,,"scores (lower is better, * is best):",,
,, - option 0: 0.5555555555555555555,,
,, - option 1: 0.1851851851851851851,,
,, - option 2: 0.074074074074074074 *,,
,, - option 3: 1.5185185185185185185,,
,,testing 'workloads/client_var_big_img.txt',,
,,"scores (lower is better, * is best):",,
,, - option 0: 77.8125 *,,
,, - option 1: 362.3333333333333333333,,
,, - option 2: 1348.0,,
,, - option 3: 1201.0,,
,,testing 'workloads/client_var_med_img.txt',,
,,"scores (lower is better, * is best):",,
,, - option 0: 2.90625 *,,
,, - option 1: 10.4583333333333333333,,
,, - option 2: 44.5789473684210526315,,
,, - option 3: 50.2222222222222222222,,
